,idind,b2,b2a,b2b,b2c_yr,b2c_mo,b3b,b4,b5,b6,b7,b9a,b9,wave,b10,b11,b12,b3,b3a,b8,b13,b7_93,b12_93,hhid,line,commid,t1,t2,t3,t4,t5
17468,232205080001.0,1.0,,0.0,,,0.0,7.0,3.0,3.0,2.0,0.0,,2009.0,,,,,,,,,,232205080.0,1.0,232205.0,23.0,2.0,2.0,5.0,80.0
17479,232205081001.0,1.0,,0.0,,,0.0,7.0,3.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,232205081.0,1.0,232205.0,23.0,2.0,2.0,5.0,81.0
17484,232205081002.0,1.0,,0.0,,,1.0,11.0,2.0,7.0,9.0,0.0,,2009.0,,,,,,,,,,232205081.0,2.0,232205.0,23.0,2.0,2.0,5.0,81.0
17489,232205082001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,232205082.0,1.0,232205.0,23.0,2.0,2.0,5.0,82.0
17492,232205101001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,232205101.0,1.0,232205.0,23.0,2.0,2.0,5.0,101.0
17494,232205101002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232205101.0,2.0,232205.0,23.0,2.0,2.0,5.0,101.0
17496,232205121001.0,0.0,5.0,,2007.0,9.0,,,,,,,,2009.0,,,,,,,,,,232205121.0,1.0,232205.0,23.0,2.0,2.0,5.0,121.0
17497,232205121002.0,0.0,5.0,,2007.0,10.0,,,,,,,,2009.0,,,,,,,,,,232205121.0,2.0,232205.0,23.0,2.0,2.0,5.0,121.0
17498,232205122001.0,1.0,,0.0,,,0.0,6.0,3.0,3.0,2.0,0.0,,2009.0,,,,,,,,,,232205122.0,1.0,232205.0,23.0,2.0,2.0,5.0,122.0
17500,232205122002.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,1.0,0.0,,2009.0,,,,,,,,,,232205122.0,2.0,232205.0,23.0,2.0,2.0,5.0,122.0
17503,232205123002.0,1.0,,0.0,,,0.0,4.0,4.0,1.0,1.0,0.0,,2009.0,,,,,,,,,,232205123.0,2.0,232205.0,23.0,2.0,2.0,5.0,123.0
17507,232205124001.0,1.0,,0.0,,,0.0,11.0,5.0,7.0,9.0,0.0,,2009.0,,,,,,,,,,232205124.0,1.0,232205.0,23.0,2.0,2.0,5.0,124.0
17510,232205125001.0,0.0,5.0,,1985.0,4.0,,,,,,,,2009.0,,,,,,,,,,232205125.0,1.0,232205.0,23.0,2.0,2.0,5.0,125.0
17512,232205125002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232205125.0,2.0,232205.0,23.0,2.0,2.0,5.0,125.0
17514,232205126001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,232205126.0,1.0,232205.0,23.0,2.0,2.0,5.0,126.0
17517,232205126002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232205126.0,2.0,232205.0,23.0,2.0,2.0,5.0,126.0
17534,232301001001.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301001.0,1.0,232301.0,23.0,2.0,3.0,1.0,1.0
17540,232301001002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232301001.0,2.0,232301.0,23.0,2.0,3.0,1.0,1.0
17546,232301002001.0,1.0,,0.0,,,0.0,8.0,3.0,1.0,3.0,0.0,,2009.0,,,,,,,,,,232301002.0,1.0,232301.0,23.0,2.0,3.0,1.0,2.0
17552,232301002002.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301002.0,2.0,232301.0,23.0,2.0,3.0,1.0,2.0
17558,232301003001.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301003.0,1.0,232301.0,23.0,2.0,3.0,1.0,3.0
17564,232301003002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232301003.0,2.0,232301.0,23.0,2.0,3.0,1.0,3.0
17578,232301005001.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301005.0,1.0,232301.0,23.0,2.0,3.0,1.0,5.0
17584,232301005002.0,1.0,,0.0,,,0.0,11.0,4.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,232301005.0,2.0,232301.0,23.0,2.0,3.0,1.0,5.0
17597,232301007001.0,1.0,,0.0,,,0.0,1.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,232301007.0,1.0,232301.0,23.0,2.0,3.0,1.0,7.0
17603,232301007002.0,1.0,,0.0,,,0.0,1.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301007.0,2.0,232301.0,23.0,2.0,3.0,1.0,7.0
17605,232301007003.0,0.0,4.0,,,,,,,,,,,2009.0,,,,,,,,,,232301007.0,3.0,232301.0,23.0,2.0,3.0,1.0,7.0
17610,232301008001.0,1.0,,0.0,,,0.0,6.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301008.0,1.0,232301.0,23.0,2.0,3.0,1.0,8.0
17617,232301008002.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301008.0,2.0,232301.0,23.0,2.0,3.0,1.0,8.0
17624,232301009001.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301009.0,1.0,232301.0,23.0,2.0,3.0,1.0,9.0
17630,232301009002.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301009.0,2.0,232301.0,23.0,2.0,3.0,1.0,9.0
17636,232301010001.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301010.0,1.0,232301.0,23.0,2.0,3.0,1.0,10.0
17642,232301010002.0,1.0,,0.0,,,0.0,7.0,3.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,232301010.0,2.0,232301.0,23.0,2.0,3.0,1.0,10.0
17645,232301010003.0,0.0,4.0,,,,,,,,,,,2009.0,,,,,,,,,,232301010.0,3.0,232301.0,23.0,2.0,3.0,1.0,10.0
17650,232301011001.0,1.0,,0.0,,,0.0,6.0,3.0,3.0,2.0,0.0,,2009.0,,,,,,,,,,232301011.0,1.0,232301.0,23.0,2.0,3.0,1.0,11.0
17656,232301011002.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301011.0,2.0,232301.0,23.0,2.0,3.0,1.0,11.0
17663,232301012001.0,1.0,,0.0,,,0.0,6.0,3.0,3.0,2.0,0.0,,2009.0,,,,,,,,,,232301012.0,1.0,232301.0,23.0,2.0,3.0,1.0,12.0
17670,232301012002.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301012.0,2.0,232301.0,23.0,2.0,3.0,1.0,12.0
17677,232301013001.0,1.0,,0.0,,,0.0,1.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301013.0,1.0,232301.0,23.0,2.0,3.0,1.0,13.0
17685,232301014001.0,1.0,,0.0,,,0.0,6.0,4.0,3.0,2.0,0.0,,2009.0,,,,,,,,,,232301014.0,1.0,232301.0,23.0,2.0,3.0,1.0,14.0
17690,232301014002.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301014.0,2.0,232301.0,23.0,2.0,3.0,1.0,14.0
17696,232301015001.0,1.0,,0.0,,,0.0,4.0,3.0,3.0,2.0,0.0,,2009.0,,,,,,,,,,232301015.0,1.0,232301.0,23.0,2.0,3.0,1.0,15.0
17702,232301015002.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301015.0,2.0,232301.0,23.0,2.0,3.0,1.0,15.0
17709,232301016001.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301016.0,1.0,232301.0,23.0,2.0,3.0,1.0,16.0
17716,232301016002.0,1.0,,0.0,,,0.0,4.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,232301016.0,2.0,232301.0,23.0,2.0,3.0,1.0,16.0
17727,232301017001.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301017.0,1.0,232301.0,23.0,2.0,3.0,1.0,17.0
17733,232301017002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232301017.0,2.0,232301.0,23.0,2.0,3.0,1.0,17.0
17739,232301018001.0,1.0,,0.0,,,0.0,4.0,3.0,1.0,3.0,0.0,,2009.0,,,,,,,,,,232301018.0,1.0,232301.0,23.0,2.0,3.0,1.0,18.0
17746,232301018002.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301018.0,2.0,232301.0,23.0,2.0,3.0,1.0,18.0
17753,232301019001.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301019.0,1.0,232301.0,23.0,2.0,3.0,1.0,19.0
17758,232301019002.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,232301019.0,2.0,232301.0,23.0,2.0,3.0,1.0,19.0
17763,232301020001.0,1.0,,0.0,,,0.0,3.0,3.0,1.0,1.0,0.0,,2009.0,,,,,,,,,,232301020.0,1.0,232301.0,23.0,2.0,3.0,1.0,20.0
17770,232301020002.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301020.0,2.0,232301.0,23.0,2.0,3.0,1.0,20.0
17773,232301121001.0,1.0,,0.0,,,0.0,1.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301121.0,1.0,232301.0,23.0,2.0,3.0,1.0,121.0
17775,232301121002.0,1.0,,0.0,,,0.0,11.0,5.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,232301121.0,2.0,232301.0,23.0,2.0,3.0,1.0,121.0
17777,232301122001.0,0.0,4.0,,,,,,,,,,,2009.0,,,,,,,,,,232301122.0,1.0,232301.0,23.0,2.0,3.0,1.0,122.0
17779,232301122002.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301122.0,2.0,232301.0,23.0,2.0,3.0,1.0,122.0
17781,232301123001.0,1.0,,0.0,,,1.0,3.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301123.0,1.0,232301.0,23.0,2.0,3.0,1.0,123.0
17783,232301123002.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,232301123.0,2.0,232301.0,23.0,2.0,3.0,1.0,123.0
17828,232302002001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302002.0,1.0,232302.0,23.0,2.0,3.0,2.0,2.0
17834,232302002002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302002.0,2.0,232302.0,23.0,2.0,3.0,2.0,2.0
17842,232302002004.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302002.0,4.0,232302.0,23.0,2.0,3.0,2.0,2.0
17847,232302003001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302003.0,1.0,232302.0,23.0,2.0,3.0,2.0,3.0
17851,232302003002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302003.0,2.0,232302.0,23.0,2.0,3.0,2.0,3.0
17857,232302004001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302004.0,1.0,232302.0,23.0,2.0,3.0,2.0,4.0
17864,232302004002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302004.0,2.0,232302.0,23.0,2.0,3.0,2.0,4.0
17871,232302005001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302005.0,1.0,232302.0,23.0,2.0,3.0,2.0,5.0
17877,232302005002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302005.0,2.0,232302.0,23.0,2.0,3.0,2.0,5.0
17893,232302007001.0,1.0,,0.0,,,0.0,6.0,3.0,4.0,1.0,0.0,,2009.0,,,,,,,,,,232302007.0,1.0,232302.0,23.0,2.0,3.0,2.0,7.0
17900,232302007002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302007.0,2.0,232302.0,23.0,2.0,3.0,2.0,7.0
17905,232302007003.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302007.0,3.0,232302.0,23.0,2.0,3.0,2.0,7.0
17910,232302008001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302008.0,1.0,232302.0,23.0,2.0,3.0,2.0,8.0
17916,232302008002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302008.0,2.0,232302.0,23.0,2.0,3.0,2.0,8.0
17928,232302010001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302010.0,1.0,232302.0,23.0,2.0,3.0,2.0,10.0
17933,232302010002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302010.0,2.0,232302.0,23.0,2.0,3.0,2.0,10.0
17938,232302011001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302011.0,1.0,232302.0,23.0,2.0,3.0,2.0,11.0
17945,232302011002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302011.0,2.0,232302.0,23.0,2.0,3.0,2.0,11.0
17952,232302012001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302012.0,1.0,232302.0,23.0,2.0,3.0,2.0,12.0
17958,232302012002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302012.0,2.0,232302.0,23.0,2.0,3.0,2.0,12.0
17960,232302012003.0,0.0,1.0,,,,,,,,,,,2009.0,,,,,,,,,,232302012.0,3.0,232302.0,23.0,2.0,3.0,2.0,12.0
17967,232302013001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302013.0,1.0,232302.0,23.0,2.0,3.0,2.0,13.0
17973,232302013003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302013.0,3.0,232302.0,23.0,2.0,3.0,2.0,13.0
17983,232302014001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302014.0,1.0,232302.0,23.0,2.0,3.0,2.0,14.0
17990,232302014002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302014.0,2.0,232302.0,23.0,2.0,3.0,2.0,14.0
17997,232302015001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302015.0,1.0,232302.0,23.0,2.0,3.0,2.0,15.0
18004,232302015002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302015.0,2.0,232302.0,23.0,2.0,3.0,2.0,15.0
18008,232302015003.0,0.0,1.0,,,,,,,,,,,2009.0,,,,,,,,,,232302015.0,3.0,232302.0,23.0,2.0,3.0,2.0,15.0
18018,232302017001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,232302017.0,1.0,232302.0,23.0,2.0,3.0,2.0,17.0
18025,232302017002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302017.0,2.0,232302.0,23.0,2.0,3.0,2.0,17.0
18034,232302018001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302018.0,1.0,232302.0,23.0,2.0,3.0,2.0,18.0
18041,232302018002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302018.0,2.0,232302.0,23.0,2.0,3.0,2.0,18.0
18048,232302019001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302019.0,1.0,232302.0,23.0,2.0,3.0,2.0,19.0
18055,232302019002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302019.0,2.0,232302.0,23.0,2.0,3.0,2.0,19.0
18063,232302020001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302020.0,1.0,232302.0,23.0,2.0,3.0,2.0,20.0
18073,232302081001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302081.0,1.0,232302.0,23.0,2.0,3.0,2.0,81.0
18077,232302081002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302081.0,2.0,232302.0,23.0,2.0,3.0,2.0,81.0
18081,232302082001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302082.0,1.0,232302.0,23.0,2.0,3.0,2.0,82.0
18085,232302082002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302082.0,2.0,232302.0,23.0,2.0,3.0,2.0,82.0
18090,232302101001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302101.0,1.0,232302.0,23.0,2.0,3.0,2.0,101.0
18093,232302101002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,232302101.0,2.0,232302.0,23.0,2.0,3.0,2.0,101.0
18095,232302121001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,232302121.0,1.0,232302.0,23.0,2.0,3.0,2.0,121.0
18098,232302121002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232302121.0,2.0,232302.0,23.0,2.0,3.0,2.0,121.0
18128,232303002001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,232303002.0,1.0,232303.0,23.0,2.0,3.0,3.0,2.0
