,idind_m,idind_c,gender,s57,cprel,west_dob_y,moon_dob_y,s56
199,112102008002.0,112102008003.0,1.0,,,2002.0,2002.0,
200,112102010002.0,112102010003.0,1.0,,,1983.0,1983.0,
201,112102011002.0,112102011003.0,1.0,,,2006.0,2006.0,
202,112102012001.0,112102012003.0,2.0,,,1990.0,1990.0,
203,112102013002.0,112102013003.0,2.0,,,2007.0,2007.0,
204,112102014004.0,112102014005.0,2.0,,,2010.0,2010.0,
205,112102016002.0,112102016003.0,2.0,,,1991.0,1991.0,
206,112102018002.0,112102018003.0,2.0,,,2005.0,2005.0,
207,112102019002.0,112102019003.0,1.0,,,1994.0,1994.0,
208,112102161002.0,112102161003.0,2.0,,,2008.0,2008.0,
209,112102163002.0,112102163004.0,2.0,,,2010.0,2010.0,
210,112102165002.0,112102165003.0,2.0,,,1989.0,1989.0,
211,112102165002.0,112102165004.0,1.0,,,1998.0,1998.0,
212,112103001002.0,112103001003.0,2.0,,,1990.0,1990.0,
213,112103001002.0,112103001004.0,2.0,,,1994.0,1994.0,
214,112103003002.0,112103003003.0,1.0,,,1991.0,1990.0,
215,112103004002.0,112103004003.0,2.0,,,1997.0,1997.0,
216,112103005161.0,112103005162.0,1.0,,,2012.0,2012.0,
217,112103006002.0,112103006801.0,2.0,,,1987.0,1987.0,
218,112103006002.0,112103006802.0,1.0,,,1989.0,1989.0,
219,112103007002.0,112103007003.0,1.0,,,1996.0,1996.0,
220,112103008002.0,112103008003.0,2.0,,,1997.0,1997.0,
221,112103008002.0,112103008004.0,2.0,,,2005.0,2005.0,
222,112103009002.0,112103009003.0,2.0,,,2006.0,2006.0,
223,112103010002.0,112103010801.0,1.0,,,1989.0,,
224,112103011002.0,112103011801.0,2.0,,,1988.0,1988.0,
225,112103013002.0,112103013801.0,2.0,,,1983.0,1983.0,
226,112103013002.0,112103013802.0,1.0,,,1986.0,1986.0,
227,112103014002.0,112103014003.0,1.0,,,1985.0,1985.0,
228,112103014002.0,112103014801.0,2.0,,,1982.0,1981.0,
229,112103014004.0,112103014005.0,1.0,,,2007.0,2007.0,
230,112103015002.0,112103015003.0,1.0,,,1990.0,1990.0,
231,112103015002.0,112103015801.0,1.0,,,1988.0,,
232,112103016002.0,112103016003.0,2.0,,,1991.0,1991.0,
233,112103016002.0,112103016004.0,1.0,,,1995.0,1995.0,
234,112103017002.0,112103017003.0,2.0,,,2001.0,2001.0,
235,112103018002.0,112103018003.0,1.0,,,2005.0,2005.0,
236,112103019002.0,112103019003.0,2.0,,,2004.0,2004.0,
237,112103020002.0,112103020801.0,2.0,,,1991.0,,
238,112103020002.0,112103020802.0,2.0,,,1993.0,,
239,112103161002.0,112103161003.0,2.0,,,2002.0,2002.0,
240,112103162002.0,112103162003.0,1.0,,,1989.0,1989.0,
241,112103162004.0,112103162005.0,2.0,,,2013.0,2013.0,
242,112103163002.0,112103163003.0,2.0,,,2006.0,2006.0,
243,112103165002.0,112103165003.0,1.0,,,1994.0,1994.0,
244,112103166002.0,112103166003.0,1.0,,,2003.0,2003.0,
245,112103167002.0,112103167003.0,1.0,,,1999.0,1999.0,
246,112104001001.0,112104001002.0,2.0,,,1997.0,1997.0,
247,112104002004.0,112104002005.0,1.0,,,2009.0,2008.0,
248,112104003003.0,112104003004.0,1.0,,,2006.0,2006.0,
249,112104004003.0,112104004004.0,1.0,,,2010.0,2010.0,
250,112104005002.0,112104005004.0,1.0,,,1986.0,1986.0,
251,112104007004.0,112104007005.0,1.0,,,2007.0,2006.0,
252,112104008003.0,112104008004.0,1.0,,,1988.0,1988.0,
253,112104009001.0,112104009161.0,1.0,,,1988.0,1987.0,
254,112104009162.0,112104009163.0,1.0,,,2014.0,2014.0,
255,112104010002.0,112104010003.0,1.0,,,1985.0,1985.0,
256,112104010002.0,112104010004.0,2.0,,,1987.0,1987.0,
257,112104010005.0,112104010161.0,2.0,,,2012.0,2012.0,
258,112104011002.0,112104011003.0,2.0,,,1988.0,1988.0,
259,112104011002.0,112104011004.0,1.0,,,1996.0,1995.0,
260,112104012004.0,112104012005.0,1.0,,,2002.0,2002.0,
261,112104013001.0,112104013003.0,1.0,,,2004.0,2004.0,
262,112104014003.0,112104014004.0,1.0,,,2002.0,2002.0,
263,112104015002.0,112104015003.0,1.0,,,2007.0,2007.0,
264,112104015002.0,112104015161.0,2.0,,,2014.0,2014.0,
265,112104016002.0,112104016003.0,1.0,,,2006.0,2006.0,
266,112104017004.0,112104017161.0,2.0,,,2011.0,2011.0,
267,112104018001.0,112104018003.0,1.0,,,2004.0,2004.0,
268,112104019002.0,112104019003.0,1.0,,,1996.0,1996.0,
269,112104020002.0,112104020003.0,2.0,,,2002.0,2002.0,
270,112201001002.0,112201001003.0,1.0,,,1999.0,1999.0,
271,112201001002.0,112201001161.0,2.0,,,2014.0,2014.0,
272,112201002001.0,112201002003.0,1.0,,,2000.0,2000.0,
273,112201003002.0,112201003166.0,2.0,,,2012.0,2012.0,
274,112201004004.0,112201004005.0,1.0,,,2009.0,2009.0,
275,112201005001.0,112201005003.0,1.0,,,2010.0,2010.0,
276,112201006164.0,112201006165.0,1.0,,,2014.0,2014.0,
277,112201007002.0,112201007003.0,1.0,,,1984.0,1984.0,
278,112201009002.0,112201009003.0,2.0,,,1996.0,1996.0,
279,112201010002.0,112201010003.0,1.0,,,1995.0,1995.0,
280,112201011002.0,112201011003.0,1.0,,,1995.0,1995.0,
281,112201012001.0,112201012003.0,1.0,,,1992.0,1992.0,
282,112201013002.0,112201013003.0,2.0,,,1991.0,1990.0,
283,112201014001.0,112201014003.0,2.0,,,1994.0,1994.0,
284,112201015002.0,112201015003.0,2.0,,,2008.0,2008.0,
285,112201016004.0,112201016005.0,1.0,,,2005.0,2005.0,
286,112201017002.0,112201017004.0,1.0,,,2002.0,2002.0,
287,112201019001.0,112201019004.0,1.0,,,2007.0,2007.0,
288,112201161002.0,112201161003.0,2.0,,,2012.0,2012.0,
289,112202001004.0,112202001801.0,1.0,,,2006.0,2006.0,
290,112202008002.0,112202008003.0,2.0,,,1998.0,1998.0,
291,112202009002.0,112202009003.0,1.0,,,1997.0,1997.0,
292,112202010002.0,112202010003.0,1.0,,,1994.0,1994.0,
293,112202011001.0,112202011003.0,1.0,,,2008.0,2008.0,
294,112202011001.0,112202011167.0,2.0,,,2015.0,2014.0,
295,112202014001.0,112202014003.0,2.0,,,2009.0,2009.0,
296,112202015001.0,112202015003.0,1.0,,,2009.0,2009.0,
297,112202016002.0,112202016003.0,1.0,,,2009.0,2009.0,
298,112202017002.0,112202017003.0,2.0,,,2001.0,2001.0,
299,112202018002.0,112202018003.0,2.0,,,1999.0,1999.0,
300,112202019004.0,112202019005.0,1.0,,,2005.0,2005.0,
301,112202020002.0,112202020003.0,2.0,,,1998.0,1998.0,
302,112202020002.0,112202020004.0,1.0,,,2002.0,2002.0,
303,112202162001.0,112202162801.0,1.0,,,1995.0,,
304,112203001002.0,112203001003.0,2.0,,,2006.0,2005.0,
305,112203002001.0,112203002003.0,2.0,,,2010.0,2010.0,
306,112203003002.0,112203003003.0,2.0,,,2005.0,2005.0,
307,112203004003.0,112203004004.0,2.0,,,2007.0,2007.0,
308,112203005002.0,112203005003.0,1.0,,,2007.0,2007.0,
309,112203006001.0,112203006003.0,1.0,,,2006.0,2006.0,
310,112203007002.0,112203007003.0,2.0,,,2003.0,2003.0,
311,112203008002.0,112203008003.0,1.0,,,1984.0,1984.0,
312,112203008004.0,112203008005.0,1.0,,,2010.0,2010.0,
313,112203009004.0,112203009005.0,1.0,,,1999.0,1999.0,
314,112203010002.0,112203010003.0,1.0,,,2004.0,2004.0,
315,112203011002.0,112203011003.0,2.0,,,2003.0,2003.0,
316,112203012002.0,112203012003.0,2.0,,,1991.0,1991.0,
317,112203012003.0,112203012801.0,2.0,,,2014.0,,
318,112203013002.0,112203013003.0,1.0,,,1989.0,1989.0,
319,112203014002.0,112203014003.0,1.0,,,1985.0,1985.0,
320,112203015002.0,112203015003.0,2.0,,,1984.0,1984.0,
321,112203015003.0,112203015005.0,1.0,,,2011.0,2011.0,
322,112203016002.0,112203016003.0,2.0,,,1989.0,1989.0,
323,112203017002.0,112203017003.0,2.0,,,1993.0,1993.0,
324,112203018002.0,112203018003.0,1.0,,,1992.0,1992.0,
325,112203019001.0,112203019003.0,1.0,,,1987.0,1987.0,
326,112203161004.0,112203161005.0,2.0,,,2014.0,2014.0,
327,112203162002.0,112203162003.0,1.0,,,2010.0,2010.0,
328,112204001002.0,112204001003.0,1.0,,,1990.0,1990.0,
329,112204002002.0,112204002003.0,1.0,,,1984.0,1984.0,
330,112204003004.0,112204003005.0,1.0,,,1992.0,1992.0,
331,112204004002.0,112204004003.0,2.0,,,1984.0,1984.0,
332,112204005003.0,112204005004.0,2.0,,,2010.0,2010.0,
333,112204006003.0,112204006004.0,1.0,,,2010.0,2010.0,
334,112204007002.0,112204007003.0,1.0,,,1998.0,1998.0,
335,112204008002.0,112204008003.0,2.0,,,1990.0,1990.0,
336,112204009005.0,112204009162.0,1.0,,,2012.0,2012.0,
337,112204010001.0,112204010003.0,1.0,,,1993.0,1993.0,
338,112204012003.0,112204012004.0,2.0,,,1992.0,1992.0,
339,112204012003.0,112204012005.0,1.0,,,2002.0,2002.0,
340,112204013005.0,112204013006.0,2.0,,,2009.0,2009.0,
341,112204014002.0,112204014003.0,2.0,,,1992.0,1992.0,
342,112204015001.0,112204015003.0,1.0,,,2000.0,2000.0,
343,112204018003.0,112204018005.0,2.0,,,2011.0,2011.0,
344,112204019002.0,112204019003.0,2.0,,,2000.0,2000.0,
345,112204020002.0,112204020003.0,2.0,,,1993.0,1993.0,
346,211101001002.0,211101001003.0,2.0,,,1979.0,1979.0,
347,211101002002.0,211101002003.0,2.0,,,1980.0,1980.0,
348,211101003002.0,211101003003.0,1.0,,,1976.0,1976.0,
349,211101003101.0,211101003102.0,2.0,,,2000.0,2000.0,
350,211101004001.0,211101004003.0,2.0,,,1978.0,1978.0,
351,211101005002.0,211101005003.0,2.0,,,1976.0,1976.0,
352,211101007002.0,211101007003.0,2.0,,,1978.0,1978.0,
353,211101007002.0,211101007004.0,1.0,,,1986.0,1986.0,
354,211101008004.0,211101008005.0,1.0,,1.0,1987.0,1987.0,
355,211101008021.0,211101008061.0,1.0,,,1994.0,1994.0,
356,211101009002.0,211101009801.0,2.0,,,1964.0,1964.0,
357,211101009002.0,211101009802.0,1.0,,,1965.0,1965.0,
358,211101011002.0,211101011003.0,2.0,,,1981.0,1981.0,
359,211101012002.0,211101012003.0,2.0,,,1978.0,1977.0,
360,211101013002.0,211101013003.0,2.0,,,1971.0,1971.0,
361,211101013002.0,211101013801.0,2.0,,,1967.0,1967.0,
362,211101014002.0,211101014003.0,1.0,,,1987.0,1987.0,
363,211101015002.0,211101015021.0,1.0,,,1991.0,1990.0,
364,211101015002.0,211101015801.0,2.0,1.0,,1982.0,1982.0,1989.0
365,211101017002.0,211101017003.0,2.0,,,1975.0,1975.0,
366,211101017002.0,211101017004.0,2.0,,,1980.0,1980.0,
367,211101019002.0,211101019003.0,1.0,,,1976.0,1976.0,
368,211101019002.0,211101019801.0,2.0,1.0,,1973.0,1973.0,1973.0
369,211101019002.0,211101019802.0,1.0,1.0,,1974.0,1974.0,1974.0
370,211101020002.0,211101020003.0,2.0,,,1972.0,1972.0,
371,211101020002.0,211101020801.0,,0.0,,1968.0,1968.0,1968.0
372,211101020002.0,211101020802.0,,0.0,,1965.0,1965.0,1965.0
373,211101061001.0,211101061003.0,2.0,,,1996.0,1996.0,
374,211101062002.0,211101062003.0,2.0,,,1980.0,1980.0,
375,211101063003.0,211101063081.0,2.0,,,2002.0,2002.0,
376,211101065003.0,211101065081.0,1.0,,,2002.0,2002.0,
377,211101066002.0,211101066801.0,2.0,,,1984.0,1984.0,
378,211101066002.0,211101066802.0,2.0,,,1984.0,1984.0,
379,211101067002.0,211101067801.0,2.0,,,1975.0,1975.0,
380,211101067002.0,211101067802.0,1.0,,,1980.0,1979.0,
381,211101068002.0,211101068003.0,1.0,,,1981.0,1981.0,
382,211101069002.0,211101069003.0,2.0,,,1978.0,1978.0,
383,211101081002.0,211101081003.0,1.0,,,1980.0,1980.0,
384,211101082002.0,211101082003.0,1.0,,,1988.0,1988.0,
385,211101083002.0,211101083003.0,2.0,,,1979.0,1979.0,
386,211101164001.0,211101164002.0,2.0,,,1997.0,1996.0,
387,211102001002.0,211102001003.0,1.0,,,1963.0,1963.0,
388,211102001002.0,211102001004.0,1.0,,,1965.0,1965.0,
389,211102001002.0,211102001005.0,2.0,,,1971.0,1971.0,
390,211102001006.0,211102001021.0,1.0,,,1990.0,1990.0,
391,211102003002.0,211102003003.0,2.0,,1.0,1974.0,1974.0,
392,211102004001.0,211102004004.0,2.0,,1.0,1972.0,1971.0,
393,211102006002.0,211102006003.0,2.0,,,1971.0,1971.0,
394,211102006002.0,211102006004.0,2.0,,,1972.0,1972.0,
395,211102007002.0,211102007004.0,1.0,,1.0,1972.0,1971.0,
396,211102008081.0,211102008082.0,2.0,,,2003.0,2002.0,
397,211102009022.0,211102009081.0,1.0,,,1994.0,1994.0,
398,211102009022.0,211102009801.0,1.0,,,1995.0,1995.0,
399,211102011005.0,211102011081.0,1.0,,,1987.0,1987.0,
400,211102013004.0,211102013005.0,1.0,,,1985.0,1985.0,
401,211102015002.0,211102015003.0,2.0,,,1967.0,1967.0,
402,211102015002.0,211102015004.0,1.0,,,1968.0,1968.0,
403,211102016021.0,211102016022.0,1.0,,,1991.0,1991.0,
404,211102017004.0,211102017005.0,2.0,,,1982.0,1982.0,
405,211102018082.0,211102018083.0,2.0,,,2001.0,2001.0,
406,211102019005.0,211102019006.0,1.0,,,1989.0,1989.0,
407,211102063002.0,211102063003.0,2.0,,,1982.0,1982.0,
408,211102067001.0,211102067003.0,1.0,,1.0,1999.0,1999.0,
409,211102068003.0,211102068004.0,2.0,,,1992.0,1992.0,
410,211102069082.0,211102069083.0,2.0,,,1985.0,1985.0,
411,211102070002.0,211102070003.0,1.0,,,1995.0,1995.0,
412,211102071002.0,211102071081.0,1.0,,,2000.0,2000.0,
413,211102123002.0,211102123801.0,2.0,,,1989.0,1989.0,
414,211102124002.0,211102124003.0,2.0,,,1988.0,1988.0,
415,211102125002.0,211102125801.0,1.0,,,1987.0,1987.0,
416,211102126002.0,211102126003.0,2.0,,,1988.0,1988.0,
417,211102127002.0,211102127003.0,1.0,,,1988.0,1988.0,
418,211102141002.0,211102141003.0,2.0,,,1989.0,1988.0,
419,211102142002.0,211102142003.0,1.0,,,2000.0,2000.0,
420,211103001002.0,211103001003.0,1.0,,,1989.0,1989.0,
421,211103002002.0,211103002005.0,1.0,,,1968.0,1968.0,
422,211103002002.0,211103124001.0,1.0,,,1966.0,1966.0,
423,211103003002.0,211103003003.0,1.0,,,1964.0,1964.0,
424,211103003002.0,211103003081.0,1.0,,,1969.0,1969.0,
425,211103003004.0,211103003005.0,1.0,,,1987.0,1987.0,
426,211103004002.0,211103125002.0,2.0,,1.0,1975.0,1974.0,
427,211103004004.0,211103004005.0,2.0,,,1986.0,1986.0,
428,211103005002.0,211103005003.0,2.0,,,1987.0,1987.0,
429,211103006002.0,211103006003.0,1.0,,,1988.0,1987.0,
430,211103007002.0,211103007003.0,2.0,,,1985.0,1985.0,
431,211103008002.0,211103008003.0,2.0,,,1985.0,1985.0,
432,211103009002.0,211103009003.0,2.0,,,1982.0,1982.0,
433,211103010002.0,211103010003.0,1.0,,,1982.0,1982.0,
434,211103011002.0,211103011003.0,1.0,,,1983.0,1983.0,
435,211103012002.0,211103012003.0,2.0,,,1986.0,1986.0,
436,211103013002.0,211103013003.0,2.0,,,1983.0,1983.0,
437,211103014002.0,211103014003.0,1.0,,,1982.0,1981.0,
438,211103015002.0,211103015003.0,2.0,,,1982.0,1981.0,
439,211103016002.0,211103016003.0,2.0,,,1986.0,1986.0,
440,211103017002.0,211103017003.0,1.0,,,1986.0,1986.0,
441,211103018002.0,211103018003.0,2.0,,,1989.0,1989.0,
442,211103019002.0,211103019003.0,2.0,,,1983.0,1982.0,
443,211103020002.0,211103020003.0,1.0,,,1988.0,1988.0,
444,211103061002.0,211103061003.0,1.0,,,1986.0,1986.0,
445,211103081002.0,211103081003.0,2.0,,,1999.0,1999.0,
446,211103085002.0,211103085003.0,2.0,,,1994.0,1993.0,
447,211103086002.0,211103086003.0,2.0,,,1983.0,1983.0,
448,211103086003.0,211103086122.0,1.0,,,2008.0,2008.0,
449,211103090002.0,211103090003.0,2.0,,,2004.0,2004.0,
450,211103091002.0,211103091003.0,2.0,,,1997.0,1997.0,
451,211103092002.0,211103092003.0,2.0,,,1994.0,1994.0,
452,211103093002.0,211103126001.0,1.0,,,1975.0,1974.0,
453,211103094002.0,211103094003.0,2.0,,,1993.0,1993.0,
454,211103095003.0,211103095004.0,2.0,,,1996.0,1996.0,
455,211103096002.0,211103096801.0,1.0,,,1978.0,1978.0,
456,211103096162.0,211103096163.0,1.0,,,2006.0,2006.0,
457,211103104001.0,211103104003.0,2.0,,,1987.0,1987.0,
458,211103121002.0,211103121801.0,2.0,,,1991.0,1991.0,
459,211103122002.0,211103122003.0,2.0,,,1985.0,1985.0,
460,211103124002.0,211103002006.0,2.0,,,1989.0,1989.0,
461,211103124002.0,211103124801.0,2.0,,,1989.0,1989.0,
462,211103125002.0,211103125003.0,2.0,,,1996.0,1996.0,
463,211103126002.0,211103126003.0,1.0,,,2007.0,2006.0,
464,211103142002.0,211103142003.0,1.0,,,2011.0,2011.0,
465,211103161002.0,211103161003.0,2.0,,,1995.0,1995.0,
466,211103162001.0,211103162002.0,1.0,,,1989.0,1989.0,
467,211103164001.0,211103164003.0,2.0,,,1999.0,1999.0,
468,211103165001.0,211103165003.0,1.0,,,1996.0,1996.0,
469,211104001002.0,211104001003.0,2.0,,,1984.0,1984.0,
470,211104001002.0,211104001004.0,2.0,,,1988.0,1988.0,
471,211104002002.0,211104002003.0,2.0,,,1989.0,1989.0,
472,211104003002.0,211104003003.0,1.0,,,1987.0,1987.0,
473,211104004002.0,211104004003.0,1.0,,,1984.0,1984.0,
474,211104005002.0,211104005003.0,1.0,,,1989.0,1989.0,
475,211104006002.0,211104006003.0,1.0,,,1984.0,1984.0,
476,211104007002.0,211104007003.0,2.0,,,1985.0,1985.0,
477,211104008002.0,211104121001.0,1.0,,,1984.0,1984.0,
478,211104009002.0,211104009003.0,2.0,,,1989.0,1989.0,
479,211104009002.0,211104009101.0,1.0,,,2001.0,2001.0,
480,211104010002.0,211104010003.0,2.0,,,1983.0,1983.0,
481,211104010002.0,211104010004.0,1.0,,,1986.0,1986.0,
482,211104010161.0,211104010162.0,1.0,,,2012.0,2012.0,
483,211104011002.0,211104011003.0,2.0,,,1986.0,1986.0,
484,211104012002.0,211104012003.0,2.0,,,1981.0,1981.0,
485,211104012002.0,211104012004.0,1.0,,,1988.0,1988.0,
486,211104012161.0,211104012162.0,2.0,,,2015.0,2015.0,
487,211104013002.0,211104013003.0,2.0,,,1983.0,1982.0,
488,211104013002.0,211104013004.0,2.0,,,1987.0,1987.0,
489,211104014002.0,211104014003.0,1.0,,,1979.0,1979.0,
490,211104015002.0,211104015003.0,2.0,,,1972.0,1972.0,
491,211104015002.0,211104015004.0,1.0,,,1983.0,1982.0,
492,211104016061.0,211104016081.0,2.0,,,2000.0,2000.0,
493,211104017002.0,211104017004.0,2.0,,,1980.0,1980.0,
494,211104017002.0,211104122001.0,1.0,,,1978.0,1978.0,
495,211104017002.0,211104124001.0,2.0,,,1982.0,1982.0,
496,211104018002.0,211104018003.0,1.0,,,1988.0,1988.0,
497,211104019002.0,211104019003.0,2.0,,,1988.0,1988.0,
498,211104019002.0,211104019801.0,2.0,,,1988.0,1988.0,
499,211104020002.0,211104020003.0,1.0,,,1989.0,1989.0,
500,211104061002.0,211104061801.0,2.0,,,1988.0,1987.0,
501,211104061002.0,211104061802.0,1.0,,,1988.0,1987.0,
502,211104061002.0,211104123002.0,1.0,,,1988.0,1988.0,
503,211104062002.0,211104062003.0,2.0,,,1980.0,1979.0,
504,211104062002.0,211104062004.0,2.0,,,1982.0,1982.0,
505,211104063121.0,211104063004.0,1.0,,,1986.0,1986.0,
506,211104081002.0,211104081003.0,1.0,,,2003.0,2003.0,
507,211104122002.0,211104122003.0,1.0,,,2002.0,2002.0,
508,211104123001.0,211104123141.0,2.0,,,2011.0,2011.0,
509,211104141002.0,211104016003.0,1.0,,,1974.0,1974.0,
510,211104141002.0,211104081002.0,2.0,,,1979.0,1979.0,
511,211104161003.0,211104161004.0,2.0,,,2014.0,2014.0,
512,211106001002.0,211106001003.0,1.0,,,1992.0,1992.0,
513,211106002001.0,211106002002.0,2.0,,,2007.0,2007.0,
514,211106002001.0,211106002801.0,2.0,,,1994.0,,
515,211106003001.0,211106003003.0,2.0,,,2010.0,2009.0,
516,211106004004.0,211106004005.0,2.0,,,2007.0,2007.0,
517,211106005004.0,211106005005.0,2.0,,,2007.0,2007.0,
518,211106006002.0,211106006003.0,2.0,,,2008.0,2008.0,
519,211106007002.0,211106007003.0,2.0,,,2010.0,2010.0,
520,211106008002.0,211106008003.0,1.0,,,2004.0,2004.0,
521,211106009002.0,211106009004.0,2.0,,,2008.0,2007.0,
522,211106011161.0,211106011162.0,2.0,,,2008.0,2008.0,
523,211106013002.0,211106013801.0,1.0,,,1997.0,,
524,211201001021.0,211201001031.0,1.0,,,1992.0,1992.0,
525,211201002002.0,211201002003.0,2.0,,,1974.0,1974.0,
526,211201002002.0,211201002004.0,1.0,,,1976.0,1976.0,
527,211201002002.0,211201002005.0,2.0,,,1971.0,1971.0,
528,211201002061.0,211201002801.0,1.0,,,1977.0,1977.0,
529,211201003002.0,211201003003.0,2.0,,,1983.0,1983.0,
530,211201004002.0,211201004003.0,1.0,,1.0,1982.0,1982.0,
531,211201009001.0,211201009003.0,1.0,,1.0,1972.0,1972.0,
532,211201009021.0,211201009022.0,1.0,,,1991.0,1991.0,
533,211201009101.0,211201009102.0,2.0,,,1998.0,1998.0,
534,211201012002.0,211201012004.0,1.0,,1.0,1972.0,1972.0,
535,211201013002.0,211201013003.0,2.0,,1.0,1973.0,1973.0,
536,211201014002.0,211201014004.0,2.0,,,1967.0,1967.0,
537,211201014002.0,211201014005.0,2.0,,,1970.0,1970.0,
538,211201014002.0,211201101001.0,1.0,,,1972.0,1972.0,
539,211201015001.0,211201015003.0,1.0,,1.0,1972.0,1972.0,
540,211201016001.0,211201016003.0,1.0,,1.0,1988.0,1988.0,
541,211201018002.0,211201018003.0,1.0,,,1973.0,1973.0,
542,211201018002.0,211201018801.0,2.0,,,1971.0,1971.0,
543,211201020061.0,211201020062.0,2.0,,,1992.0,1992.0,
544,211201062002.0,211201062003.0,2.0,,,1982.0,1982.0,
545,211201063002.0,211201063003.0,1.0,,,1998.0,1998.0,
546,211201081002.0,211201081003.0,1.0,,,1992.0,1992.0,
547,211201082002.0,211201082003.0,1.0,,,1992.0,1992.0,
548,211201101002.0,211201101003.0,2.0,,,1999.0,1999.0,
549,211201132002.0,211201132801.0,2.0,,,1985.0,1984.0,
550,211201132002.0,211201132802.0,2.0,,,1985.0,1984.0,
551,211201133002.0,211201133003.0,1.0,,,2004.0,2004.0,
552,211201136002.0,211201136004.0,1.0,,,1999.0,1999.0,
553,211201139004.0,211201139005.0,1.0,,,1998.0,1998.0,
554,211202001002.0,211202001003.0,2.0,,1.0,1972.0,1971.0,
555,211202001002.0,211202001004.0,1.0,,1.0,1974.0,1973.0,
556,211202002002.0,211202002003.0,1.0,,,1984.0,1984.0,
557,211202003002.0,211202003003.0,2.0,,,1982.0,1982.0,
558,211202005002.0,211202005003.0,1.0,,1.0,1978.0,1978.0,
559,211202006002.0,211202006003.0,1.0,,1.0,1987.0,1987.0,
560,211202007002.0,211202007003.0,2.0,,,1982.0,1982.0,
561,211202008003.0,211202008021.0,1.0,,,1990.0,1990.0,
562,211202009002.0,211202009003.0,1.0,,1.0,1979.0,1979.0,
563,211202010002.0,211202010003.0,1.0,,,1975.0,1975.0,
564,211202010002.0,211202010005.0,2.0,,,1977.0,1977.0,
565,211202010002.0,211202081001.0,1.0,,,1975.0,1975.0,
566,211202011002.0,211202011003.0,2.0,,,1988.0,1987.0,
567,211202012004.0,211202012061.0,2.0,,,1994.0,1994.0,
568,211202014002.0,211202014003.0,2.0,,,1982.0,1982.0,
569,211202015002.0,211202015003.0,1.0,,,1978.0,1978.0,
570,211202016002.0,211202016003.0,2.0,,,1980.0,1980.0,
571,211202017003.0,211202017004.0,2.0,,,1988.0,1988.0,
572,211202018001.0,211202018004.0,2.0,,1.0,1975.0,1975.0,
573,211202081002.0,211202081101.0,2.0,,,2004.0,2004.0,
574,211202082002.0,211202082003.0,1.0,,,1992.0,1992.0,
575,211202084002.0,211202084003.0,2.0,,,1989.0,1989.0,
576,211202085002.0,211202085003.0,2.0,,,1994.0,1994.0,
577,211202121002.0,211202121003.0,1.0,,,1983.0,1983.0,
578,211202123002.0,211202123003.0,2.0,,,1983.0,1983.0,
579,211202125002.0,211202125003.0,1.0,,,1986.0,1986.0,
580,211202129002.0,211202129003.0,1.0,,,1986.0,1986.0,
581,211202161002.0,211202161003.0,2.0,,,2012.0,2012.0,
582,211203001002.0,211203001003.0,2.0,,,1989.0,1989.0,
583,211203002002.0,211203002003.0,2.0,,,1981.0,1981.0,
584,211203003002.0,211203003003.0,2.0,,,1987.0,1987.0,
585,211203003002.0,211203003801.0,2.0,,,1983.0,1983.0,
586,211203005081.0,211203005082.0,1.0,,,2002.0,2002.0,
587,211203006004.0,211203006005.0,1.0,,,1984.0,1984.0,
588,211203007002.0,211203007003.0,1.0,,,1977.0,1976.0,
589,211203008002.0,211203008004.0,2.0,,1.0,1973.0,1973.0,
590,211203009002.0,211203009003.0,2.0,,,1980.0,1979.0,
591,211203011002.0,211203011003.0,1.0,,,1985.0,1985.0,
592,211203013002.0,211203013003.0,1.0,,,1978.0,1978.0,
593,211203013002.0,211203013801.0,,0.0,,1980.0,1980.0,1980.0
594,211203014002.0,211203014003.0,1.0,,,1979.0,1979.0,
595,211203015002.0,211203015003.0,1.0,,,1981.0,1981.0,
596,211203015002.0,211203015004.0,1.0,,,1989.0,1989.0,
597,211203016002.0,211203016003.0,1.0,,,1981.0,1981.0,
598,211203017002.0,211203017003.0,2.0,,,1982.0,1982.0,
599,211203018002.0,211203018004.0,2.0,,1.0,1973.0,1973.0,
600,211203019002.0,211203019003.0,2.0,,,1974.0,1974.0,
601,211203020002.0,211203020005.0,2.0,,,1972.0,1972.0,
602,211203020002.0,211203020006.0,1.0,,,1971.0,1971.0,
603,211203061002.0,211203061003.0,2.0,,,1988.0,1988.0,
604,211203062002.0,211203062003.0,2.0,,,1986.0,1985.0,
605,211203062002.0,211203062004.0,2.0,,,1989.0,1989.0,
606,211203062003.0,211203162003.0,1.0,,,2014.0,2014.0,
607,211203083003.0,211203083004.0,2.0,,,1989.0,1989.0,
