,idind,Sex
4746,4.12204E+11,0
4747,4.12204E+11,0
4748,4.12204E+11,1
4749,4.12204E+11,1
4750,4.12204E+11,1
4751,4.12204E+11,1
4752,4.12204E+11,0
4753,4.12204E+11,1
4754,4.12204E+11,1
4755,4.12204E+11,0
4756,4.12204E+11,0
4757,4.12204E+11,0
4758,4.12204E+11,1
4759,4.12204E+11,1
4760,4.12204E+11,0
4761,4.12204E+11,1
4762,4.12204E+11,0
4763,4.12204E+11,1
4764,4.12204E+11,0
4765,4.12204E+11,1
4766,4.12204E+11,0
4767,4.12204E+11,1
4768,4.12204E+11,0
4769,4.12204E+11,1
4770,4.12204E+11,0
4771,4.12204E+11,1
4772,4.12204E+11,0
4773,4.12204E+11,1
4774,4.12204E+11,0
4775,4.12204E+11,1
4776,4.12204E+11,0
4777,4.12204E+11,1
4778,4.12204E+11,1
4779,4.12204E+11,0
4780,4.12204E+11,0
4781,4.12204E+11,1
4782,4.12204E+11,0
4783,4.12204E+11,0
4784,4.12204E+11,0
4785,4.12204E+11,0
4786,4.12204E+11,0
4787,4.12301E+11,1
4788,4.12301E+11,0
4789,4.12301E+11,0
4790,4.12301E+11,1
4791,4.12301E+11,0
4792,4.12301E+11,1
4793,4.12301E+11,0
4794,4.12301E+11,1
4795,4.12301E+11,0
4796,4.12301E+11,0
4797,4.12301E+11,1
4798,4.12301E+11,0
4799,4.12301E+11,0
4800,4.12301E+11,0
4801,4.12301E+11,0
4802,4.12301E+11,1
4803,4.12301E+11,1
4804,4.12301E+11,0
4805,4.12301E+11,1
4806,4.12301E+11,1
4807,4.12301E+11,0
4808,4.12301E+11,1
4809,4.12301E+11,0
4810,4.12301E+11,0
4811,4.12301E+11,1
4812,4.12301E+11,0
4813,4.12301E+11,1
4814,4.12301E+11,0
4815,4.12301E+11,1
4816,4.12301E+11,0
4817,4.12301E+11,1
4818,4.12301E+11,0
4819,4.12301E+11,0
4820,4.12301E+11,0
4821,4.12301E+11,0
4822,4.12301E+11,1
4823,4.12301E+11,0
4824,4.12301E+11,1
4825,4.12301E+11,0
4826,4.12301E+11,1
4827,4.12302E+11,1
4828,4.12302E+11,0
4829,4.12302E+11,1
4830,4.12302E+11,0
4831,4.12302E+11,0
4832,4.12302E+11,1
4833,4.12302E+11,0
4834,4.12302E+11,0
4835,4.12302E+11,0
4836,4.12302E+11,1
4837,4.12302E+11,0
4838,4.12302E+11,1
4839,4.12302E+11,0
4840,4.12302E+11,1
4841,4.12302E+11,0
4842,4.12302E+11,0
4843,4.12302E+11,1
4844,4.12302E+11,1
4845,4.12302E+11,1
4846,4.12302E+11,1
4847,4.12302E+11,0
4848,4.12302E+11,1
4849,4.12302E+11,0
4850,4.12302E+11,1
4851,4.12302E+11,0
4852,4.12302E+11,1
4853,4.12302E+11,0
4854,4.12302E+11,0
4855,4.12302E+11,0
4856,4.12302E+11,1
4857,4.12302E+11,0
4858,4.12302E+11,1
4859,4.12302E+11,0
4860,4.12302E+11,1
4861,4.12302E+11,0
4862,4.12302E+11,0
4863,4.12302E+11,0
4864,4.12302E+11,1
4865,4.12302E+11,0
4866,4.12302E+11,0
4867,4.12302E+11,1
4868,4.12302E+11,0
4869,4.12302E+11,1
4870,4.12302E+11,0
4871,4.12302E+11,1
4872,4.12302E+11,0
4873,4.12302E+11,0
4874,4.12302E+11,1
4875,4.12302E+11,1
4876,4.12302E+11,0
4877,4.12302E+11,0
4878,4.12302E+11,1
4879,4.12302E+11,0
4880,4.12303E+11,1
4881,4.12303E+11,0
4882,4.12303E+11,0
4883,4.12303E+11,1
4884,4.12303E+11,1
4885,4.12303E+11,0
4886,4.12303E+11,1
4887,4.12303E+11,1
4888,4.12303E+11,1
4889,4.12303E+11,0
4890,4.12303E+11,1
4891,4.12303E+11,0
4892,4.12303E+11,0
4893,4.12303E+11,0
4894,4.12303E+11,1
4895,4.12303E+11,1
4896,4.12303E+11,0
4897,4.12303E+11,1
4898,4.12303E+11,0
4899,4.12303E+11,1
4900,4.12303E+11,0
4901,4.12303E+11,1
4902,4.12303E+11,0
4903,4.12303E+11,1
4904,4.12303E+11,0
4905,4.12303E+11,0
4906,4.12303E+11,1
4907,4.12303E+11,1
4908,4.12303E+11,0
4909,4.12303E+11,0
4910,4.12303E+11,1
4911,4.12303E+11,0
4912,4.12303E+11,1
4913,4.12303E+11,0
4914,4.12303E+11,1
4915,4.12303E+11,1
4916,4.12303E+11,0
4917,4.12303E+11,1
4918,4.12303E+11,0
4919,4.12303E+11,1
4920,4.12303E+11,1
4921,4.12303E+11,0
4922,4.12303E+11,1
4923,4.12303E+11,0
4924,4.12303E+11,0
4925,4.12303E+11,0
4926,4.12303E+11,0
4927,4.12303E+11,1
4928,4.12303E+11,0
4929,4.12303E+11,0
4930,4.12303E+11,1
4931,4.12303E+11,0
4932,4.12303E+11,0
4933,4.12303E+11,1
4934,4.12303E+11,0
4935,4.12303E+11,0
4936,4.12303E+11,1
4937,4.12303E+11,
4938,4.12303E+11,1
4939,4.12303E+11,0
4940,4.12303E+11,0
4941,4.12303E+11,1
4942,4.12303E+11,0
4943,4.12304E+11,0
4944,4.12304E+11,0
4945,4.12304E+11,1
4946,4.12304E+11,1
4947,4.12304E+11,0
4948,4.12304E+11,1
4949,4.12304E+11,0
4950,4.12304E+11,1
4951,4.12304E+11,1
4952,4.12304E+11,0
4953,4.12304E+11,1
4954,4.12304E+11,0
4955,4.12304E+11,0
4956,4.12304E+11,1
4957,4.12304E+11,0
4958,4.12304E+11,0
4959,4.12304E+11,1
4960,4.12304E+11,1
4961,4.12304E+11,0
4962,4.12304E+11,1
4963,4.12304E+11,0
4964,4.12304E+11,1
4965,4.12304E+11,0
4966,4.12304E+11,0
4967,4.12304E+11,0
4968,4.12304E+11,1
4969,4.12304E+11,1
4970,4.12304E+11,0
4971,4.12304E+11,0
4972,4.12304E+11,0
4973,4.12304E+11,1
4974,4.12304E+11,0
4975,4.12304E+11,1
4976,4.12304E+11,1
4977,4.12304E+11,0
4978,4.12304E+11,0
4979,4.12304E+11,1
4980,4.12304E+11,0
4981,4.12304E+11,1
4982,4.12304E+11,0
4983,4.12304E+11,0
4984,4.12304E+11,1
4985,4.12304E+11,0
4986,4.12304E+11,
4987,4.12304E+11,
4988,4.12304E+11,0
4989,4.12304E+11,1
4990,4.12304E+11,0
4991,4.12304E+11,1
4992,4.12304E+11,0
4993,4.12304E+11,0
4994,4.12304E+11,0
4995,4.12304E+11,1
4996,4.12304E+11,1
4997,4.12304E+11,0
4998,4.12304E+11,1
4999,4.12401E+11,1
5000,4.12401E+11,0
5001,4.12401E+11,1
5002,4.12401E+11,1
5003,4.12401E+11,0
5004,4.12401E+11,0
5005,4.12401E+11,0
5006,4.12401E+11,0
5007,4.12401E+11,1
5008,4.12401E+11,0
5009,4.12401E+11,1
5010,4.12401E+11,0
5011,4.12401E+11,0
5012,4.12401E+11,0
5013,4.12401E+11,1
5014,4.12401E+11,0
5015,4.12401E+11,1
5016,4.12401E+11,1
5017,4.12401E+11,0
5018,4.12401E+11,0
5019,4.12401E+11,1
5020,4.12401E+11,0
5021,4.12401E+11,1
5022,4.12401E+11,0
5023,4.12401E+11,0
5024,4.12401E+11,1
5025,4.12401E+11,1
5026,4.12401E+11,0
5027,4.12401E+11,0
5028,4.12401E+11,1
5029,4.12401E+11,0
5030,4.12401E+11,0
5031,4.12401E+11,1
5032,4.12401E+11,0
5033,4.12401E+11,1
5034,4.12401E+11,0
5035,4.12401E+11,0
5036,4.12401E+11,1
5037,4.12401E+11,1
5038,4.12401E+11,1
5039,4.12401E+11,0
5040,4.12401E+11,1
5041,4.12401E+11,1
5042,4.12401E+11,0
5043,4.12401E+11,0
5044,4.12401E+11,1
5045,4.12401E+11,0
5046,4.12401E+11,0
5047,4.12401E+11,1
5048,4.12401E+11,1
5049,4.12401E+11,1
5050,4.12401E+11,0
5051,4.12401E+11,0
5052,4.12401E+11,0
5053,4.12401E+11,1
5054,4.12401E+11,0
5055,4.12401E+11,1
5056,4.12401E+11,0
5057,4.12401E+11,1
5058,4.12402E+11,1
5059,4.12402E+11,0
5060,4.12402E+11,1
5061,4.12402E+11,1
5062,4.12402E+11,0
5063,4.12402E+11,0
5064,4.12402E+11,0
5065,4.12402E+11,1
5066,4.12402E+11,0
5067,4.12402E+11,0
5068,4.12402E+11,1
5069,4.12402E+11,0
5070,4.12402E+11,1
5071,4.12402E+11,0
5072,4.12402E+11,0
5073,4.12402E+11,1
5074,4.12402E+11,0
5075,4.12402E+11,0
5076,4.12402E+11,0
5077,4.12402E+11,1
5078,4.12402E+11,1
5079,4.12402E+11,0
5080,4.12402E+11,0
5081,4.12402E+11,0
5082,4.12402E+11,0
5083,4.12402E+11,1
5084,4.12402E+11,0
5085,4.12402E+11,0
5086,4.12402E+11,1
5087,4.12402E+11,1
5088,4.12402E+11,0
5089,4.12402E+11,1
5090,4.12402E+11,0
5091,4.12402E+11,0
5092,4.12402E+11,0
5093,4.12402E+11,1
5094,4.12402E+11,0
5095,4.12402E+11,1
5096,4.12402E+11,0
5097,4.12402E+11,0
5098,4.12402E+11,0
5099,4.12402E+11,0
5100,4.12402E+11,0
5101,4.12402E+11,1
5102,4.12402E+11,0
5103,4.12402E+11,0
5104,4.12402E+11,1
5105,4.12402E+11,1
5106,4.12402E+11,0
5107,4.12402E+11,1
5108,4.12402E+11,0
5109,4.12402E+11,1
5110,4.12402E+11,0
5111,4.12402E+11,0
5112,4.12402E+11,0
5113,4.12402E+11,0
5114,4.12402E+11,1
5115,4.12402E+11,0
5116,4.12402E+11,1
5117,4.12403E+11,1
5118,4.12403E+11,0
5119,4.12403E+11,1
5120,4.12403E+11,0
5121,4.12403E+11,1
5122,4.12403E+11,0
5123,4.12403E+11,1
5124,4.12403E+11,1
5125,4.12403E+11,0
5126,4.12403E+11,1
5127,4.12403E+11,0
5128,4.12403E+11,1
5129,4.12403E+11,0
5130,4.12403E+11,1
5131,4.12403E+11,1
5132,4.12403E+11,0
5133,4.12403E+11,0
5134,4.12403E+11,1
5135,4.12403E+11,0
5136,4.12403E+11,1
5137,4.12403E+11,1
5138,4.12403E+11,1
5139,4.12403E+11,0
5140,4.12403E+11,1
5141,4.12403E+11,0
5142,4.12403E+11,0
5143,4.12403E+11,1
5144,4.12403E+11,1
5145,4.12403E+11,1
5146,4.12403E+11,0
5147,4.12403E+11,1
5148,4.12403E+11,0
5149,4.12403E+11,1
5150,4.12403E+11,0
5151,4.12403E+11,1
5152,4.12403E+11,0
5153,4.12403E+11,1
5154,4.12403E+11,0
5155,4.12403E+11,1
5156,4.12403E+11,0
5157,4.12403E+11,0
5158,4.12403E+11,1
5159,4.12403E+11,0
5160,4.12403E+11,1
5161,4.12403E+11,0
5162,4.12403E+11,1
5163,4.12403E+11,0
5164,4.12403E+11,1
5165,4.12403E+11,1
5166,4.12404E+11,1
5167,4.12404E+11,0
5168,4.12404E+11,0
5169,4.12404E+11,0
5170,4.12404E+11,1
5171,4.12404E+11,1
5172,4.12404E+11,0
5173,4.12404E+11,1
5174,4.12404E+11,0
5175,4.12404E+11,1
5176,4.12404E+11,0
5177,4.12404E+11,0
5178,4.12404E+11,1
5179,4.12404E+11,0
5180,4.12404E+11,0
5181,4.12404E+11,1
5182,4.12404E+11,0
5183,4.12404E+11,1
5184,4.12404E+11,1
5185,4.12404E+11,0
5186,4.12404E+11,1
5187,4.12404E+11,1
5188,4.12404E+11,0
5189,4.12404E+11,1
5190,4.12404E+11,0
5191,4.12404E+11,1
5192,4.12404E+11,0
5193,4.12404E+11,0
5194,4.12404E+11,1
5195,4.12404E+11,1
5196,4.12404E+11,1
5197,4.12404E+11,0
5198,4.12404E+11,1
5199,4.12404E+11,0
5200,4.12404E+11,0
5201,4.12404E+11,1
5202,4.12404E+11,0
5203,4.12404E+11,1
5204,4.12404E+11,0
5205,4.12404E+11,1
5206,4.12404E+11,0
5207,4.12404E+11,1
5208,4.12404E+11,0
5209,4.12404E+11,1
5210,4.12404E+11,1
5211,4.12404E+11,0
5212,4.12404E+11,1
5213,4.12404E+11,0
5214,4.12404E+11,1
5215,4.12404E+11,0
5216,4.12404E+11,0
5217,4.12404E+11,0
5218,4.21101E+11,0
5219,4.21101E+11,1
5220,4.21101E+11,0
5221,4.21101E+11,1
5222,4.21101E+11,0
5223,4.21101E+11,1
5224,4.21101E+11,0
5225,4.21101E+11,1
5226,4.21101E+11,0
5227,4.21101E+11,1
5228,4.21101E+11,0
5229,4.21101E+11,1
5230,4.21101E+11,0
5231,4.21101E+11,1
5232,4.21101E+11,1
5233,4.21101E+11,0
5234,4.21101E+11,1
5235,4.21101E+11,1
5236,4.21101E+11,0
5237,4.21101E+11,0
5238,4.21101E+11,1
5239,4.21101E+11,0
5240,4.21101E+11,1
5241,4.21101E+11,1
5242,4.21101E+11,0
5243,4.21101E+11,0
5244,4.21101E+11,1
5245,4.21101E+11,0
5246,4.21101E+11,0
5247,4.21101E+11,0
5248,4.21101E+11,1
5249,4.21101E+11,1
5250,4.21101E+11,0
5251,4.21101E+11,1
5252,4.21101E+11,0
5253,4.21101E+11,1
5254,4.21101E+11,0
5255,4.21101E+11,0
5256,4.21101E+11,1
5257,4.21101E+11,0
5258,4.21102E+11,0
5259,4.21102E+11,1
5260,4.21102E+11,1
5261,4.21102E+11,0
5262,4.21102E+11,0
5263,4.21102E+11,0
5264,4.21102E+11,0
5265,4.21102E+11,1
5266,4.21102E+11,0
5267,4.21102E+11,1
5268,4.21102E+11,1
5269,4.21102E+11,0
5270,4.21102E+11,1
5271,4.21102E+11,0
5272,4.21102E+11,0
5273,4.21102E+11,1
5274,4.21102E+11,1
5275,4.21102E+11,0
5276,4.21102E+11,1
5277,4.21102E+11,0
5278,4.21102E+11,1
5279,4.21102E+11,0
5280,4.21102E+11,0
5281,4.21102E+11,1
5282,4.21102E+11,0
5283,4.21102E+11,0
5284,4.21102E+11,1
5285,4.21102E+11,0
5286,4.21102E+11,1
5287,4.21102E+11,0
5288,4.21102E+11,0
5289,4.21102E+11,1
5290,4.21102E+11,0
5291,4.21102E+11,0
5292,4.21102E+11,1
5293,4.21102E+11,1
5294,4.21102E+11,0
5295,4.21102E+11,1
5296,4.21102E+11,0
5297,4.21103E+11,1
5298,4.21103E+11,1
5299,4.21103E+11,1
5300,4.21103E+11,0
5301,4.21103E+11,1
5302,4.21103E+11,0
5303,4.21103E+11,1
5304,4.21103E+11,0
5305,4.21103E+11,1
5306,4.21103E+11,0
5307,4.21103E+11,0
5308,4.21103E+11,1
5309,4.21103E+11,0
5310,4.21103E+11,1
5311,4.21103E+11,0
5312,4.21103E+11,0
5313,4.21103E+11,1
5314,4.21103E+11,1
5315,4.21103E+11,0
5316,4.21103E+11,0
5317,4.21103E+11,1
5318,4.21103E+11,0
5319,4.21103E+11,1
5320,4.21103E+11,0
5321,4.21103E+11,1
5322,4.21103E+11,0
5323,4.21103E+11,0
5324,4.21103E+11,1
5325,4.21103E+11,0
5326,4.21103E+11,0
5327,4.21103E+11,1
5328,4.21103E+11,0
5329,4.21103E+11,1
5330,4.21103E+11,1
5331,4.21103E+11,0
5332,4.21103E+11,0
5333,4.21103E+11,1
5334,4.21103E+11,0
5335,4.21103E+11,1
5336,4.21103E+11,1
5337,4.21103E+11,0
5338,4.21103E+11,0
5339,4.21103E+11,1
5340,4.21103E+11,0
5341,4.21103E+11,1
5342,4.21103E+11,1
5343,4.21103E+11,1
5344,4.21103E+11,1
5345,4.21103E+11,0
5346,4.21103E+11,1
5347,4.21103E+11,0
5348,4.21103E+11,0
5349,4.21103E+11,1
5350,4.21103E+11,0
5351,4.21103E+11,0
5352,4.21104E+11,1
5353,4.21104E+11,0
5354,4.21104E+11,1
5355,4.21104E+11,0
5356,4.21104E+11,1
5357,4.21104E+11,0
5358,4.21104E+11,0
5359,4.21104E+11,0
5360,4.21104E+11,1
5361,4.21104E+11,1
5362,4.21104E+11,0
5363,4.21104E+11,0
5364,4.21104E+11,1
5365,4.21104E+11,0
5366,4.21104E+11,0
5367,4.21104E+11,0
5368,4.21104E+11,1
5369,4.21104E+11,0
5370,4.21104E+11,0
5371,4.21104E+11,1
5372,4.21104E+11,0
5373,4.21104E+11,1
5374,4.21104E+11,0
5375,4.21104E+11,0
5376,4.21104E+11,1
5377,4.21104E+11,1
5378,4.21104E+11,0
5379,4.21104E+11,1
5380,4.21104E+11,0
5381,4.21104E+11,0
5382,4.21104E+11,1
5383,4.21104E+11,0
5384,4.21104E+11,1
5385,4.21104E+11,1
5386,4.21104E+11,1
5387,4.21104E+11,0
5388,4.21104E+11,0
5389,4.21104E+11,1
5390,4.21104E+11,1
5391,4.21104E+11,0
5392,4.21104E+11,1
5393,4.21104E+11,1
5394,4.21104E+11,0
5395,4.21104E+11,1
5396,4.21104E+11,0
5397,4.21104E+11,1
5398,4.21104E+11,0
5399,4.21104E+11,0
5400,4.21104E+11,1
5401,4.21104E+11,0
5402,4.21104E+11,1
5403,4.21104E+11,0
5404,4.21201E+11,1
5405,4.21201E+11,0
5406,4.21201E+11,1
5407,4.21201E+11,0
5408,4.21201E+11,1
5409,4.21201E+11,1
5410,4.21201E+11,0
5411,4.21201E+11,1
5412,4.21201E+11,0
5413,4.21201E+11,0
5414,4.21201E+11,1
5415,4.21201E+11,1
5416,4.21201E+11,1
5417,4.21201E+11,1
5418,4.21201E+11,0
5419,4.21201E+11,1
5420,4.21201E+11,1
5421,4.21201E+11,1
5422,4.21201E+11,1
5423,4.21201E+11,0
5424,4.21201E+11,1
5425,4.21201E+11,0
5426,4.21201E+11,1
5427,4.21201E+11,0
5428,4.21202E+11,0
5429,4.21202E+11,1
5430,4.21202E+11,0
5431,4.21202E+11,1
5432,4.21202E+11,0
5433,4.21202E+11,0
5434,4.21202E+11,1
5435,4.21202E+11,0
5436,4.21202E+11,1
5437,4.21202E+11,0
5438,4.21202E+11,1
5439,4.21202E+11,0
5440,4.21202E+11,1
5441,4.21202E+11,1
5442,4.21202E+11,0
5443,4.21202E+11,0
5444,4.21202E+11,0
5445,4.21202E+11,1
5446,4.21202E+11,0
5447,4.21202E+11,0
5448,4.21202E+11,1
5449,4.21202E+11,0
5450,4.21202E+11,0
5451,4.21202E+11,1
5452,4.21202E+11,0
5453,4.21202E+11,1
5454,4.21202E+11,0
5455,4.21202E+11,0
5456,4.21202E+11,0
5457,4.21202E+11,0
5458,4.21202E+11,0
5459,4.21202E+11,0
5460,4.21202E+11,1
5461,4.21202E+11,0
5462,4.21202E+11,1
5463,4.21202E+11,0
5464,4.21202E+11,1
5465,4.21203E+11,0
5466,4.21203E+11,1
5467,4.21203E+11,0
5468,4.21203E+11,0
5469,4.21203E+11,0
5470,4.21203E+11,1
5471,4.21203E+11,1
5472,4.21203E+11,0
5473,4.21203E+11,1
5474,4.21203E+11,0
5475,4.21203E+11,1
5476,4.21203E+11,0
5477,4.21203E+11,0
5478,4.21203E+11,1
5479,4.21203E+11,1
5480,4.21203E+11,0
5481,4.21203E+11,1
5482,4.21203E+11,0
5483,4.21203E+11,1
5484,4.21203E+11,0
5485,4.21203E+11,1
5486,4.21203E+11,0
5487,4.21203E+11,0
5488,4.21203E+11,1
5489,4.21203E+11,0
5490,4.21203E+11,0
5491,4.21203E+11,1
5492,4.21203E+11,0
5493,4.21203E+11,1
5494,4.21203E+11,0
5495,4.21203E+11,1
5496,4.21203E+11,0
5497,4.21203E+11,0
5498,4.21203E+11,1
5499,4.21203E+11,0
5500,4.21203E+11,1
5501,4.21203E+11,0
5502,4.21203E+11,1
5503,4.21203E+11,0
5504,4.21203E+11,1
5505,4.21203E+11,0
5506,4.21203E+11,1
5507,4.21204E+11,0
5508,4.21204E+11,0
5509,4.21204E+11,0
5510,4.21204E+11,1
5511,4.21204E+11,1
5512,4.21204E+11,0
5513,4.21204E+11,1
5514,4.21204E+11,1
5515,4.21204E+11,0
5516,4.21204E+11,1
5517,4.21204E+11,1
5518,4.21204E+11,0
5519,4.21204E+11,1
5520,4.21204E+11,0
5521,4.21204E+11,1
5522,4.21204E+11,0
5523,4.21204E+11,1
5524,4.21204E+11,0
5525,4.21204E+11,0
5526,4.21204E+11,1
5527,4.21204E+11,1
5528,4.21204E+11,0
5529,4.21204E+11,1
5530,4.21204E+11,0
5531,4.21204E+11,1
5532,4.21204E+11,0
5533,4.21204E+11,1
5534,4.21204E+11,0
5535,4.21204E+11,1
5536,4.21204E+11,1
5537,4.21204E+11,0
5538,4.21204E+11,0
5539,4.21204E+11,0
5540,4.21204E+11,0
5541,4.21204E+11,0
5542,4.21204E+11,1
5543,4.22101E+11,0
5544,4.22101E+11,1
5545,4.22101E+11,0
5546,4.22101E+11,0
5547,4.22101E+11,0
5548,4.22101E+11,1
5549,4.22101E+11,0
5550,4.22101E+11,0
5551,4.22101E+11,0
5552,4.22101E+11,0
5553,4.22101E+11,1
5554,4.22101E+11,0
5555,4.22101E+11,0
5556,4.22101E+11,1
5557,4.22101E+11,1
5558,4.22101E+11,0
5559,4.22101E+11,0
5560,4.22101E+11,0
5561,4.22101E+11,1
5562,4.22101E+11,0
5563,4.22101E+11,0
5564,4.22101E+11,1
5565,4.22101E+11,1
5566,4.22101E+11,0
5567,4.22101E+11,0
5568,4.22101E+11,0
5569,4.22101E+11,1
5570,4.22101E+11,1
5571,4.22101E+11,0
5572,4.22101E+11,1
5573,4.22101E+11,1
5574,4.22101E+11,0
5575,4.22101E+11,0
5576,4.22101E+11,1
5577,4.22101E+11,0
5578,4.22101E+11,0
5579,4.22101E+11,1
5580,4.22101E+11,1
5581,4.22101E+11,0
5582,4.22101E+11,1
5583,4.22101E+11,0
5584,4.22101E+11,1
5585,4.22101E+11,0
5586,4.22101E+11,1
5587,4.22101E+11,0
5588,4.22101E+11,1
5589,4.22101E+11,1
5590,4.22101E+11,0
5591,4.22102E+11,1
5592,4.22102E+11,0
5593,4.22102E+11,1
5594,4.22102E+11,0
5595,4.22102E+11,1
5596,4.22102E+11,0
5597,4.22102E+11,1
5598,4.22102E+11,0
5599,4.22102E+11,1
5600,4.22102E+11,0
5601,4.22102E+11,1
5602,4.22102E+11,0
5603,4.22102E+11,1
5604,4.22102E+11,0
5605,4.22102E+11,1
5606,4.22102E+11,0
5607,4.22102E+11,1
5608,4.22102E+11,0
5609,4.22102E+11,1
5610,4.22102E+11,1
5611,4.22102E+11,0
5612,4.22102E+11,1
5613,4.22102E+11,0
5614,4.22102E+11,1
5615,4.22102E+11,0
5616,4.22102E+11,1
5617,4.22102E+11,0
5618,4.22102E+11,1
5619,4.22102E+11,0
5620,4.22102E+11,1
5621,4.22102E+11,0
5622,4.22102E+11,1
5623,4.22102E+11,0
5624,4.22102E+11,0
5625,4.22102E+11,1
5626,4.22102E+11,0
5627,4.22102E+11,1
5628,4.22102E+11,0
5629,4.22102E+11,1
5630,4.22102E+11,0
5631,4.22102E+11,0
5632,4.22102E+11,1
5633,4.22103E+11,0
5634,4.22103E+11,1
5635,4.22103E+11,0
5636,4.22103E+11,0
5637,4.22103E+11,0
5638,4.22103E+11,1
5639,4.22103E+11,1
5640,4.22103E+11,0
5641,4.22103E+11,0
5642,4.22103E+11,1
5643,4.22103E+11,0
5644,4.22103E+11,0
5645,4.22103E+11,1
5646,4.22103E+11,0
5647,4.22103E+11,0
5648,4.22103E+11,1
5649,4.22103E+11,0
5650,4.22103E+11,1
5651,4.22103E+11,1
5652,4.22103E+11,0
5653,4.22103E+11,1
5654,4.22103E+11,0
5655,4.22103E+11,1
5656,4.22103E+11,1
5657,4.22103E+11,1
5658,4.22103E+11,1
5659,4.22103E+11,0
5660,4.22103E+11,1
5661,4.22103E+11,0
5662,4.22103E+11,0
5663,4.22103E+11,1
5664,4.22103E+11,0
5665,4.22103E+11,1
5666,4.22103E+11,0
5667,4.22103E+11,0
5668,4.22103E+11,1
5669,4.22103E+11,1
5670,4.22103E+11,0
5671,4.22103E+11,1
5672,4.22103E+11,0
5673,4.22103E+11,1
5674,4.22103E+11,0
5675,4.22103E+11,
5676,4.22103E+11,0
5677,4.22103E+11,0
5678,4.22104E+11,1
5679,4.22104E+11,0
5680,4.22104E+11,0
5681,4.22104E+11,0
5682,4.22104E+11,1
5683,4.22104E+11,0
5684,4.22104E+11,1
5685,4.22104E+11,0
5686,4.22104E+11,1
5687,4.22104E+11,0
5688,4.22104E+11,1
5689,4.22104E+11,0
5690,4.22104E+11,1
5691,4.22104E+11,0
5692,4.22104E+11,0
5693,4.22104E+11,1
5694,4.22104E+11,0
5695,4.22104E+11,1
5696,4.22104E+11,0
5697,4.22104E+11,1
5698,4.22104E+11,0
5699,4.22104E+11,1
5700,4.22104E+11,0
5701,4.22104E+11,1
5702,4.22104E+11,0
5703,4.22104E+11,0
5704,4.22104E+11,1
5705,4.22104E+11,0
5706,4.22104E+11,1
5707,4.22104E+11,1
5708,4.22104E+11,0
5709,4.22104E+11,1
5710,4.22104E+11,0
5711,4.22104E+11,1
5712,4.22104E+11,0
5713,4.22104E+11,0
5714,4.22104E+11,0
5715,4.22104E+11,1
5716,4.22104E+11,0
5717,4.22104E+11,1
5718,4.22104E+11,0
5719,4.22104E+11,1
5720,4.22201E+11,1
5721,4.22201E+11,0
5722,4.22201E+11,1
5723,4.22201E+11,0
5724,4.22201E+11,0
5725,4.22201E+11,1
5726,4.22201E+11,0
5727,4.22201E+11,1
5728,4.22201E+11,0
5729,4.22201E+11,0
5730,4.22201E+11,1
5731,4.22201E+11,0
5732,4.22201E+11,1
5733,4.22201E+11,1
5734,4.22201E+11,0
5735,4.22201E+11,0
5736,4.22201E+11,0
5737,4.22201E+11,1
5738,4.22201E+11,1
5739,4.22201E+11,0
5740,4.22201E+11,1
5741,4.22201E+11,1
5742,4.22201E+11,0
5743,4.22201E+11,1
5744,4.22201E+11,1
5745,4.22201E+11,0
5746,4.22201E+11,1
5747,4.22201E+11,0
5748,4.22201E+11,0
5749,4.22201E+11,1
5750,4.22201E+11,0
5751,4.22201E+11,0
5752,4.22201E+11,1
5753,4.22201E+11,0
5754,4.22201E+11,0
5755,4.22201E+11,1
5756,4.22201E+11,0
5757,4.22201E+11,0
5758,4.22201E+11,1
5759,4.22201E+11,0
5760,4.22201E+11,1
5761,4.22201E+11,0
5762,4.22202E+11,1
5763,4.22202E+11,0
5764,4.22202E+11,1
5765,4.22202E+11,1
5766,4.22202E+11,0
5767,4.22202E+11,1
5768,4.22202E+11,0
5769,4.22202E+11,0
5770,4.22202E+11,1
5771,4.22202E+11,1
5772,4.22202E+11,0
5773,4.22202E+11,1
5774,4.22202E+11,0
5775,4.22202E+11,1
5776,4.22202E+11,0
5777,4.22202E+11,1
5778,4.22202E+11,1
5779,4.22202E+11,0
5780,4.22202E+11,0
5781,4.22202E+11,1
5782,4.22202E+11,0
5783,4.22202E+11,1
5784,4.22202E+11,0
5785,4.22202E+11,0
5786,4.22202E+11,1
5787,4.22202E+11,1
5788,4.22202E+11,0
5789,4.22202E+11,1
5790,4.22202E+11,1
5791,4.22202E+11,0
5792,4.22202E+11,1
5793,4.22202E+11,0
5794,4.22202E+11,0
5795,4.22202E+11,0
5796,4.22202E+11,1
5797,4.22202E+11,1
5798,4.22202E+11,0
5799,4.22202E+11,0
5800,4.22202E+11,1
5801,4.22202E+11,0
5802,4.22202E+11,0
5803,4.22202E+11,1
5804,4.22202E+11,1
5805,4.22202E+11,0
5806,4.22202E+11,0
5807,4.22203E+11,1
5808,4.22203E+11,0
5809,4.22203E+11,1
5810,4.22203E+11,0
5811,4.22203E+11,1
5812,4.22203E+11,0
5813,4.22203E+11,1
5814,4.22203E+11,1
5815,4.22203E+11,0
5816,4.22203E+11,1
5817,4.22203E+11,1
5818,4.22203E+11,1
5819,4.22203E+11,0
5820,4.22203E+11,1
5821,4.22203E+11,1
