,l1,l2,l3,l4,l5,l6,l7,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,l28,l29,l30,l31,l32,l33,l34,l35,l36,l37,l38,l39,l40,l41,l42,l43,l44,l45,l46,l47,l48,l49,l50,l51,l52,l53,l54,l55,l56,l57,l58,l59,l60,l61,l62,l63,l64,l65,l66,l67,l68,l69,l70,l71,l72,l73,l74,l75,l76,l77,l78,l79,l80,l81,l82,l83,l84,l85,l86,l87,l88,l89,l90,l91,l92,l93,l94,l95,l96,l97,l98,l99,l100,l101,l102,l103,l104,l105,l106,l107,l108,l109,l110,l111,l112,l113,l114,l115,l116,l117,l118,l119,l120,l121,l122,l123,l124,l125,l126,l127,l128,l129,l130,l131,l132,l133,l134,l135,l136,l137,l138,l139,l140,l141,l142,l143,l144,l145,l146,l147,l148,l149,l150,wave,l45a,l46a,l48a,l140a,l140b,l140c,l140d,l141a,l141b,l141c,l141d,l142a,l142b,l142c,l142d,l143a,l143b,l143c,l143d,l94a,l99a,l104a,l109a,l114a,l119a,l124a,l129a,l134a,l139a,l144a,l144b,l144c,l144d,l11a,l74a,l75a,l76a,l77a,l78a,l80a,l145a,l145b,l145c,l145d,l145e,l151,l152,l140e,l141e,l142e,l144e,l145f,l143e,l140f,l141f,l142f,l144f,l145g,l143f,l152a,l152b,l140g,l141g,l142g,l143g,l152c,l152d,l8_1,l8_2,l12a,l140h,l141h,l142h,l143h,l153,l152e,l152f,l152g,l152h,l140i,l141i,l142i,l143i,l200,l201,l202,l203,l204,l205,l57b,l58b,l60b,hhid,commid,t1,t2,t3,t4,t5,l1a,l1b,l1c,l2a,l3a,l18a,l18b,l18c,l140j,l141j,l142j,l140k,l141k,l142k,l140l,l140m,l140n,l141l,l141m,l141n,l142l,l142m,l142n,fm,l18p
15336,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,220.0,6.0,190000.0,0.0,,,,1.0,1.0,,400.0,1.0,1.0,,3000.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2000.0,,1.0,1.0,0.0,1300.0,,1.0,1.0,0.0,2200.0,,0.0,,,,,0.0,,,,,1.0,2.0,0.0,300.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,320.0,80.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,120.0,,,0.0,,,,,,4.0,2.0,,1.0,2.0,0.0,800.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,80000.0,,0.0,,,371202083.0,371202.0,37.0,1.0,2.0,2.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,
15341,2.0,,5.0,1.0,5.0,1.0,1.0,,30.0,,,,,,60.0,2.0,-99999.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,1500.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,100.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,1.0,1.0,,0.0,,,,1.0,,,,,0.0,,,,0.0,,,,,1.0,0.0,,,371202084.0,371202.0,37.0,1.0,2.0,2.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,
15346,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,100.0,5.0,150000.0,0.0,,,,1.0,2.0,,1800.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2300.0,,1.0,1.0,0.0,1400.0,,1.0,1.0,0.0,2000.0,,1.0,1.0,0.0,3600.0,,0.0,,,,,1.0,2.0,0.0,300.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,320.0,80.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,4400.0,1.0,1.0,0.0,,,150.0,,,0.0,,,,,,4.0,2.0,,1.0,1.0,0.0,800.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,20000.0,,0.0,,,371202086.0,371202.0,37.0,1.0,2.0,2.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,
15353,2.0,,5.0,1.0,5.0,2.0,1.0,,,,,,,,90.0,4.0,40000.0,1.0,1.0,,400.0,1.0,2.0,,600.0,1.0,1.0,,3000.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,1500.0,,1.0,1.0,0.0,500.0,,1.0,1.0,0.0,2000.0,,0.0,,,,,1.0,1.0,0.0,200.0,,1.0,4.0,0.0,400.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,400.0,150.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,100.0,,,1.0,1.0,0.0,400.0,,,4.0,1.0,,1.0,2.0,0.0,800.0,1.0,,,,,1.0,1.0,0.0,150.0,1.0,1.0,0.0,,-99999.0,,0.0,,,371202102.0,371202.0,37.0,1.0,2.0,2.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,
15357,1.0,,5.0,1.0,4.0,1.0,1.0,,,,,,,,220.0,4.0,180000.0,0.0,,,,1.0,1.0,,1860.0,1.0,1.0,,2430.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,3600.0,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2280.0,,1.0,1.0,0.0,1350.0,,1.0,1.0,0.0,1960.0,,1.0,1.0,1.0,2380.0,,0.0,,,,,1.0,1.0,0.0,100.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,260.0,120.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,0.0,,,3200.0,1.0,1.0,0.0,,,60.0,,,1.0,1.0,0.0,270.0,,,4.0,1.0,,1.0,2.0,0.0,850.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,82000.0,,0.0,,,371202103.0,371202.0,37.0,1.0,2.0,2.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,
15361,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,220.0,6.0,180000.0,1.0,1.0,,400.0,1.0,1.0,,200.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2400.0,,1.0,1.0,0.0,800.0,,1.0,1.0,0.0,3000.0,,0.0,,,,,0.0,,,,,1.0,2.0,0.0,300.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,90.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,120.0,,,0.0,,,,,,4.0,2.0,,0.0,,,,1.0,,,,,0.0,,,,1.0,1.0,0.0,,60000.0,,0.0,,,371202104.0,371202.0,37.0,1.0,2.0,2.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,
15364,1.0,,5.0,1.0,4.0,1.0,1.0,,,,,,,,70.0,4.0,15000.0,0.0,,,,1.0,4.0,,2700.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,1800.0,,0.0,,,,,1.0,1.0,0.0,2200.0,,0.0,,,,,0.0,,,,,1.0,1.0,1.0,120.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,0.0,,,1.0,,,,1.0,,,,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,100.0,,,0.0,,,,,,1.0,6.0,,1.0,1.0,0.0,600.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,7000.0,,0.0,,,371202121.0,371202.0,37.0,1.0,2.0,2.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,
15367,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,120.0,4.0,110000.0,0.0,,,,0.0,,,,1.0,1.0,,6200.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2100.0,,1.0,1.0,0.0,1450.0,,1.0,1.0,0.0,1800.0,,0.0,,,,,0.0,,,,,1.0,2.0,0.0,320.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,120.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,89.0,,,0.0,,,,,,2.0,4.0,,1.0,2.0,0.0,1800.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,42000.0,,0.0,,,371202122.0,371202.0,37.0,1.0,2.0,2.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,
15370,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,120.0,5.0,130000.0,0.0,,,,1.0,2.0,,2100.0,1.0,1.0,,2240.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,2.0,0.0,3400.0,,1.0,1.0,0.0,2100.0,,1.0,1.0,0.0,2300.0,,1.0,1.0,0.0,3300.0,,0.0,,,,,1.0,2.0,0.0,310.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,0.0,,,1.0,,,,0.0,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,3560.0,0.0,,,,,,,,0.0,,,,,,4.0,1.0,,1.0,2.0,0.0,1600.0,2.0,,,,,0.0,,,,1.0,1.0,0.0,,85000.0,,0.0,,,371202123.0,371202.0,37.0,1.0,2.0,2.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,
15373,1.0,,5.0,1.0,5.0,1.0,1.0,,35.0,,,,,,60.0,4.0,12000.0,0.0,,,,1.0,2.0,,400.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,1500.0,,1.0,1.0,0.0,500.0,,1.0,1.0,0.0,2000.0,,0.0,,,,,0.0,,,,,1.0,2.0,0.0,180.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,0.0,1.0,,,,1.0,,,,0.0,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,150.0,,,0.0,,,,,,4.0,2.0,,1.0,2.0,0.0,1400.0,1.0,,,,,0.0,,,,0.0,,,,,1.0,0.0,,,371202124.0,371202.0,37.0,1.0,2.0,2.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,
15376,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,80.0,4.0,80000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2500.0,,1.0,1.0,0.0,2000.0,,1.0,1.0,0.0,2500.0,,1.0,1.0,0.0,2500.0,,0.0,,,,,1.0,2.0,0.0,300.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,0.0,,,1.0,,,,0.0,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,4000.0,1.0,1.0,0.0,,,100.0,,,1.0,1.0,0.0,600.0,,,2.0,4.0,,1.0,3.0,0.0,3000.0,1.0,,,,,1.0,1.0,0.0,160.0,1.0,1.0,0.0,,20000.0,,0.0,,,371202125.0,371202.0,37.0,1.0,2.0,2.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,
15379,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,100.0,5.0,100000.0,0.0,,,,1.0,2.0,,3000.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,3000.0,,1.0,1.0,0.0,1200.0,,1.0,1.0,0.0,2300.0,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,300.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,200.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,1600.0,1.0,1.0,0.0,,,110.0,,,1.0,1.0,0.0,500.0,,,4.0,2.0,,1.0,1.0,0.0,700.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,55000.0,,0.0,,,371202126.0,371202.0,37.0,1.0,2.0,2.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,
15435,1.0,,5.0,1.0,1.0,1.0,,,,,,,,,42.0,2.0,-99999.0,0.0,,,,1.0,1.0,,-99999.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,-9999.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,-9999.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,0.0,1.0,,,,1.0,,,,0.0,,,,-9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,-9999.0,,,0.0,,,,,,4.0,,,0.0,,,,1.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,371203041.0,371203.0,37.0,1.0,2.0,3.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
15451,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,50.0,3.0,-99999.0,0.0,,,,1.0,1.0,,-99999.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,-9999.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,-9999.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,-9999.0,,,0.0,,,,,,4.0,,,0.0,,,,1.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,371203045.0,371203.0,37.0,1.0,2.0,3.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,
15459,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,55.0,2.0,-99999.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,1700.0,,1.0,1.0,0.0,680.0,,1.0,1.0,0.0,1680.0,,0.0,,,,,0.0,,,,,1.0,2.0,0.0,50.0,,,,,,,1.0,1.0,0.0,-9999.0,,,,,,,,2009.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.0,0.0,,360.0,140.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,1.0,4.0,,1.0,1.0,0.0,680.0,1.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,371203047.0,371203.0,37.0,1.0,2.0,3.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,
15476,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,42.0,2.0,-99999.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,-9999.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,-9999.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,-9999.0,-9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,4.0,1.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,371203051.0,371203.0,37.0,1.0,2.0,3.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,
15482,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,78.0,2.0,-99999.0,0.0,,,,1.0,1.0,,200.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2000.0,,1.0,1.0,0.0,980.0,,1.0,1.0,0.0,1800.0,,1.0,1.0,0.0,2300.0,,0.0,,,,,1.0,1.0,0.0,60.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,1.0,0.0,,,1.0,,,,0.0,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,5.0,2.0,,1.0,1.0,0.0,1900.0,1.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,371203052.0,371203.0,37.0,1.0,2.0,3.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,
15489,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,33.0,1.0,-99999.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,-9999.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,1.0,1.0,,0.0,,,,1.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,371203053.0,371203.0,37.0,1.0,2.0,3.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,
15496,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,47.0,3.0,-99999.0,0.0,,,,1.0,1.0,,-99999.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,-9999.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,-9999.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,0.0,1.0,,,,1.0,,,,0.0,,,,-9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,-9999.0,,,0.0,,,,,,4.0,,,0.0,,,,1.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,371203054.0,371203.0,37.0,1.0,2.0,3.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,
15503,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,80.0,2.0,-99999.0,0.0,,,,1.0,1.0,,-99999.0,1.0,1.0,,-99999.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2200.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,2.0,0.0,200.0,,,,,,,1.0,1.0,0.0,1900.0,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,150.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1.0,1.0,0.0,500.0,,,4.0,2.0,,1.0,2.0,0.0,3000.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,-99999.0,,0.0,,,371203055.0,371203.0,37.0,1.0,2.0,3.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,
15512,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,120.0,4.0,450000.0,0.0,,,,1.0,2.0,,60.0,1.0,1.0,,300.0,1.0,1.0,,120000.0,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,2.0,0.0,-9999.0,,1.0,1.0,0.0,-9999.0,,1.0,1.0,0.0,-9999.0,,1.0,1.0,0.0,3300.0,,1.0,1.0,0.0,-9999.0,,1.0,1.0,0.0,50.0,,,,,,,1.0,1.0,0.0,300.0,,,,,,,,2009.0,,,,0.0,1.0,1.0,,,2.0,1.0,,,0.0,0.0,,,200.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,4400.0,1.0,2.0,0.0,,,200.0,,,1.0,2.0,0.0,300.0,,,2.0,4.0,,1.0,2.0,0.0,2000.0,2.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,371203057.0,371203.0,37.0,1.0,2.0,3.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,
15519,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,60.0,3.0,180000.0,0.0,,,,1.0,2.0,,3800.0,1.0,1.0,,2000.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2000.0,,0.0,,,,,1.0,1.0,0.0,1000.0,,0.0,,,,,0.0,,,,,1.0,3.0,0.0,300.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,1.0,1.0,0.0,,1.0,1.0,,,0.0,0.0,,,600.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,0.0,,,200.0,,,0.0,,,,,,4.0,1.0,,1.0,3.0,0.0,3000.0,1.0,,,,,0.0,,,,1.0,1.0,0.0,,,,0.0,,,371203058.0,371203.0,37.0,1.0,2.0,3.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,
15526,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,70.0,2.0,-99999.0,0.0,,,,1.0,2.0,,300.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,0.0,2350.0,,1.0,1.0,0.0,1700.0,,1.0,1.0,0.0,-9999.0,,0.0,,,,,0.0,,,,,1.0,1.0,0.0,-9999.0,,,,,,,0.0,,,,,,,,,,,2009.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,-9999.0,1.0,1.0,0.0,,,-9999.0,,,1.0,1.0,0.0,-9999.0,,,1.0,4.0,,1.0,1.0,0.0,500.0,1.0,,,,,0.0,,,,1.0,0.0,,,,,0.0,,,371203059.0,371203.0,37.0,1.0,2.0,3.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,
