,idind,wave,a11,a12,a13,a11a_93,a13a,a13b,a13c,hhid,line,commid,t1,t2,t3,t4,t5
121766,522103003101.0,2009.0,0.0,0.0,0.0,,,,,522103003.0,101.0,522103.0,52.0,2.0,1.0,3.0,3.0
121775,522103004001.0,2009.0,16.0,1.0,0.0,,,,,522103004.0,1.0,522103.0,52.0,2.0,1.0,3.0,4.0
121785,522103004002.0,2009.0,23.0,2.0,0.0,,,,,522103004.0,2.0,522103.0,52.0,2.0,1.0,3.0,4.0
121811,522103005001.0,2009.0,14.0,0.0,0.0,,,,,522103005.0,1.0,522103.0,52.0,2.0,1.0,3.0,5.0
121819,522103005002.0,2009.0,0.0,0.0,0.0,,,,,522103005.0,2.0,522103.0,52.0,2.0,1.0,3.0,5.0
121842,522103006001.0,2009.0,0.0,0.0,0.0,,,,,522103006.0,1.0,522103.0,52.0,2.0,1.0,3.0,6.0
121856,522103006004.0,2009.0,14.0,0.0,0.0,,,,,522103006.0,4.0,522103.0,52.0,2.0,1.0,3.0,6.0
121865,522103006041.0,2009.0,14.0,0.0,0.0,,,,,522103006.0,41.0,522103.0,52.0,2.0,1.0,3.0,6.0
121871,522103006042.0,2009.0,21.0,1.0,1.0,,0.0,,,522103006.0,42.0,522103.0,52.0,2.0,1.0,3.0,6.0
121874,522103006081.0,2009.0,12.0,0.0,1.0,,0.0,,,522103006.0,81.0,522103.0,52.0,2.0,1.0,3.0,6.0
121883,522103007001.0,2009.0,16.0,1.0,0.0,,,,,522103007.0,1.0,522103.0,52.0,2.0,1.0,3.0,7.0
121892,522103007002.0,2009.0,12.0,0.0,0.0,,,,,522103007.0,2.0,522103.0,52.0,2.0,1.0,3.0,7.0
121928,522103008002.0,2009.0,16.0,1.0,0.0,,,,,522103008.0,2.0,522103.0,52.0,2.0,1.0,3.0,8.0
121937,522103008003.0,2009.0,23.0,2.0,0.0,,,,,522103008.0,3.0,522103.0,52.0,2.0,1.0,3.0,8.0
121947,522103008004.0,2009.0,23.0,2.0,0.0,,,,,522103008.0,4.0,522103.0,52.0,2.0,1.0,3.0,8.0
121970,522103009001.0,2009.0,0.0,0.0,0.0,,,,,522103009.0,1.0,522103.0,52.0,2.0,1.0,3.0,9.0
121978,522103009002.0,2009.0,0.0,0.0,0.0,,,,,522103009.0,2.0,522103.0,52.0,2.0,1.0,3.0,9.0
121999,522103010002.0,2009.0,13.0,0.0,0.0,,,,,522103010.0,2.0,522103.0,52.0,2.0,1.0,3.0,10.0
122031,522103011003.0,2009.0,23.0,2.0,0.0,,,,,522103011.0,3.0,522103.0,52.0,2.0,1.0,3.0,11.0
122040,522103011004.0,2009.0,14.0,0.0,0.0,,,,,522103011.0,4.0,522103.0,52.0,2.0,1.0,3.0,11.0
122065,522103012001.0,2009.0,21.0,1.0,0.0,,,,,522103012.0,1.0,522103.0,52.0,2.0,1.0,3.0,12.0
122075,522103012002.0,2009.0,13.0,0.0,0.0,,,,,522103012.0,2.0,522103.0,52.0,2.0,1.0,3.0,12.0
122105,522103013001.0,2009.0,14.0,0.0,0.0,,,,,522103013.0,1.0,522103.0,52.0,2.0,1.0,3.0,13.0
122114,522103013002.0,2009.0,14.0,0.0,0.0,,,,,522103013.0,2.0,522103.0,52.0,2.0,1.0,3.0,13.0
122149,522103014001.0,2009.0,16.0,1.0,0.0,,,,,522103014.0,1.0,522103.0,52.0,2.0,1.0,3.0,14.0
122177,522103014006.0,2009.0,28.0,4.0,0.0,,,,,522103014.0,6.0,522103.0,52.0,2.0,1.0,3.0,14.0
122183,522103014101.0,2009.0,23.0,2.0,0.0,,,,,522103014.0,101.0,522103.0,52.0,2.0,1.0,3.0,14.0
122199,522103015002.0,2009.0,0.0,0.0,0.0,,,,,522103015.0,2.0,522103.0,52.0,2.0,1.0,3.0,15.0
122239,522103017001.0,2009.0,23.0,2.0,0.0,,,,,522103017.0,1.0,522103.0,52.0,2.0,1.0,3.0,17.0
122247,522103017002.0,2009.0,0.0,0.0,0.0,,,,,522103017.0,2.0,522103.0,52.0,2.0,1.0,3.0,17.0
122282,522103018002.0,2009.0,0.0,0.0,0.0,,,,,522103018.0,2.0,522103.0,52.0,2.0,1.0,3.0,18.0
122299,522103018006.0,2009.0,15.0,1.0,0.0,,,,,522103018.0,6.0,522103.0,52.0,2.0,1.0,3.0,18.0
122303,522103018081.0,2009.0,23.0,2.0,0.0,,,,,522103018.0,81.0,522103.0,52.0,2.0,1.0,3.0,18.0
122323,522103019003.0,2009.0,23.0,2.0,0.0,,,,,522103019.0,3.0,522103.0,52.0,2.0,1.0,3.0,19.0
122333,522103019004.0,2009.0,22.0,2.0,0.0,,,,,522103019.0,4.0,522103.0,52.0,2.0,1.0,3.0,19.0
122357,522103020001.0,2009.0,0.0,0.0,0.0,,,,,522103020.0,1.0,522103.0,52.0,2.0,1.0,3.0,20.0
122379,522103020005.0,2009.0,16.0,1.0,0.0,,,,,522103020.0,5.0,522103.0,52.0,2.0,1.0,3.0,20.0
122388,522103041001.0,2009.0,14.0,0.0,0.0,,,,,522103041.0,1.0,522103.0,52.0,2.0,1.0,3.0,41.0
122423,522104001001.0,2009.0,23.0,2.0,0.0,,,,,522104001.0,1.0,522104.0,52.0,2.0,1.0,4.0,1.0
122433,522104001002.0,2009.0,13.0,0.0,0.0,,,,,522104001.0,2.0,522104.0,52.0,2.0,1.0,4.0,1.0
122492,522104003003.0,2009.0,23.0,2.0,0.0,,,,,522104003.0,3.0,522104.0,52.0,2.0,1.0,4.0,3.0
122502,522104003041.0,2009.0,12.0,0.0,0.0,,,,,522104003.0,41.0,522104.0,52.0,2.0,1.0,4.0,3.0
122522,522104004002.0,2009.0,0.0,0.0,0.0,,,,,522104004.0,2.0,522104.0,52.0,2.0,1.0,4.0,4.0
122547,522104005001.0,2009.0,23.0,2.0,0.0,,,,,522104005.0,1.0,522104.0,52.0,2.0,1.0,4.0,5.0
122557,522104005002.0,2009.0,26.0,3.0,0.0,,,,,522104005.0,2.0,522104.0,52.0,2.0,1.0,4.0,5.0
122587,522104006001.0,2009.0,23.0,2.0,0.0,,,,,522104006.0,1.0,522104.0,52.0,2.0,1.0,4.0,6.0
122597,522104006002.0,2009.0,16.0,1.0,0.0,,,,,522104006.0,2.0,522104.0,52.0,2.0,1.0,4.0,6.0
122613,522104007001.0,2009.0,13.0,0.0,0.0,,,,,522104007.0,1.0,522104.0,52.0,2.0,1.0,4.0,7.0
122628,522104008001.0,2009.0,23.0,2.0,0.0,,,,,522104008.0,1.0,522104.0,52.0,2.0,1.0,4.0,8.0
122646,522104008101.0,2009.0,13.0,0.0,0.0,,,,,522104008.0,101.0,522104.0,52.0,2.0,1.0,4.0,8.0
122653,522104009001.0,2009.0,0.0,0.0,0.0,,,,,522104009.0,1.0,522104.0,52.0,2.0,1.0,4.0,9.0
122681,522104011001.0,2009.0,23.0,2.0,0.0,,,,,522104011.0,1.0,522104.0,52.0,2.0,1.0,4.0,11.0
122690,522104011002.0,2009.0,16.0,1.0,0.0,,,,,522104011.0,2.0,522104.0,52.0,2.0,1.0,4.0,11.0
122713,522104012002.0,2009.0,15.0,1.0,0.0,,,,,522104012.0,2.0,522104.0,52.0,2.0,1.0,4.0,12.0
122740,522104014002.0,2009.0,12.0,0.0,0.0,,,,,522104014.0,2.0,522104.0,52.0,2.0,1.0,4.0,14.0
122757,522104015002.0,2009.0,23.0,2.0,0.0,,,,,522104015.0,2.0,522104.0,52.0,2.0,1.0,4.0,15.0
122767,522104015003.0,2009.0,13.0,0.0,0.0,,,,,522104015.0,3.0,522104.0,52.0,2.0,1.0,4.0,15.0
122780,522104016001.0,2009.0,23.0,2.0,0.0,,,,,522104016.0,1.0,522104.0,52.0,2.0,1.0,4.0,16.0
122790,522104016002.0,2009.0,15.0,1.0,0.0,,,,,522104016.0,2.0,522104.0,52.0,2.0,1.0,4.0,16.0
122810,522104017001.0,2009.0,23.0,2.0,0.0,,,,,522104017.0,1.0,522104.0,52.0,2.0,1.0,4.0,17.0
122820,522104017002.0,2009.0,23.0,2.0,0.0,,,,,522104017.0,2.0,522104.0,52.0,2.0,1.0,4.0,17.0
122847,522104019001.0,2009.0,23.0,2.0,0.0,,,,,522104019.0,1.0,522104.0,52.0,2.0,1.0,4.0,19.0
122857,522104019002.0,2009.0,12.0,0.0,0.0,,,,,522104019.0,2.0,522104.0,52.0,2.0,1.0,4.0,19.0
122883,522104020001.0,2009.0,15.0,1.0,0.0,,,,,522104020.0,1.0,522104.0,52.0,2.0,1.0,4.0,20.0
122893,522104020002.0,2009.0,14.0,0.0,0.0,,,,,522104020.0,2.0,522104.0,52.0,2.0,1.0,4.0,20.0
122916,522104041002.0,2009.0,0.0,0.0,0.0,,,,,522104041.0,2.0,522104.0,52.0,2.0,1.0,4.0,41.0
122920,522104041081.0,2009.0,13.0,0.0,0.0,,,,,522104041.0,81.0,522104.0,52.0,2.0,1.0,4.0,41.0
122926,522104042001.0,2009.0,21.0,1.0,0.0,,,,,522104042.0,1.0,522104.0,52.0,2.0,1.0,4.0,42.0
122933,522104042002.0,2009.0,14.0,0.0,0.0,,,,,522104042.0,2.0,522104.0,52.0,2.0,1.0,4.0,42.0
122948,522104061001.0,2009.0,21.0,1.0,0.0,,,,,522104061.0,1.0,522104.0,52.0,2.0,1.0,4.0,61.0
122954,522104061002.0,2009.0,15.0,1.0,0.0,,,,,522104061.0,2.0,522104.0,52.0,2.0,1.0,4.0,61.0
122964,522104101001.0,2009.0,26.0,3.0,0.0,,,,,522104101.0,1.0,522104.0,52.0,2.0,1.0,4.0,101.0
122968,522104101002.0,2009.0,23.0,2.0,0.0,,,,,522104101.0,2.0,522104.0,52.0,2.0,1.0,4.0,101.0
122996,522201001001.0,2009.0,22.0,2.0,0.0,,,,,522201001.0,1.0,522201.0,52.0,2.0,2.0,1.0,1.0
123006,522201001002.0,2009.0,0.0,0.0,0.0,,,,,522201001.0,2.0,522201.0,52.0,2.0,2.0,1.0,1.0
123029,522201002002.0,2009.0,13.0,0.0,0.0,,,,,522201002.0,2.0,522201.0,52.0,2.0,2.0,1.0,2.0
123056,522201003002.0,2009.0,0.0,0.0,0.0,,,,,522201003.0,2.0,522201.0,52.0,2.0,2.0,1.0,3.0
123076,522201004002.0,2009.0,0.0,0.0,0.0,,,,,522201004.0,2.0,522201.0,52.0,2.0,2.0,1.0,4.0
123089,522201004004.0,2009.0,16.0,1.0,0.0,,,,,522201004.0,4.0,522201.0,52.0,2.0,2.0,1.0,4.0
123097,522201005001.0,2009.0,0.0,0.0,0.0,,,,,522201005.0,1.0,522201.0,52.0,2.0,2.0,1.0,5.0
123104,522201005002.0,2009.0,23.0,2.0,0.0,,,,,522201005.0,2.0,522201.0,52.0,2.0,2.0,1.0,5.0
123111,522201005042.0,2009.0,16.0,1.0,1.0,,0.0,,,522201005.0,42.0,522201.0,52.0,2.0,2.0,1.0,5.0
123122,522201006001.0,2009.0,16.0,1.0,0.0,,,,,522201006.0,1.0,522201.0,52.0,2.0,2.0,1.0,6.0
123132,522201006002.0,2009.0,15.0,1.0,0.0,,,,,522201006.0,2.0,522201.0,52.0,2.0,2.0,1.0,6.0
123144,522201006004.0,2009.0,26.0,3.0,0.0,,,,,522201006.0,4.0,522201.0,52.0,2.0,2.0,1.0,6.0
123173,522201007004.0,2009.0,16.0,1.0,0.0,,,,,522201007.0,4.0,522201.0,52.0,2.0,2.0,1.0,7.0
123177,522201007081.0,2009.0,23.0,2.0,0.0,,,,,522201007.0,81.0,522201.0,52.0,2.0,2.0,1.0,7.0
123179,522201007082.0,2009.0,11.0,0.0,1.0,,0.0,,,522201007.0,82.0,522201.0,52.0,2.0,2.0,1.0,7.0
123200,522201009002.0,2009.0,0.0,0.0,0.0,,,,,522201009.0,2.0,522201.0,52.0,2.0,2.0,1.0,9.0
123218,522201010001.0,2009.0,23.0,2.0,0.0,,,,,522201010.0,1.0,522201.0,52.0,2.0,2.0,1.0,10.0
123253,522201011001.0,2009.0,0.0,0.0,0.0,,,,,522201011.0,1.0,522201.0,52.0,2.0,2.0,1.0,11.0
123266,522201011004.0,2009.0,32.0,3.0,0.0,,,,,522201011.0,4.0,522201.0,52.0,2.0,2.0,1.0,11.0
123271,522201011062.0,2009.0,23.0,2.0,0.0,,,,,522201011.0,62.0,522201.0,52.0,2.0,2.0,1.0,11.0
123277,522201011063.0,2009.0,23.0,2.0,1.0,,0.0,,,522201011.0,63.0,522201.0,52.0,2.0,2.0,1.0,11.0
123286,522201012001.0,2009.0,25.0,3.0,0.0,,,,,522201012.0,1.0,522201.0,52.0,2.0,2.0,1.0,12.0
123296,522201012002.0,2009.0,12.0,0.0,0.0,,,,,522201012.0,2.0,522201.0,52.0,2.0,2.0,1.0,12.0
123306,522201012003.0,2009.0,32.0,3.0,0.0,,,,,522201012.0,3.0,522201.0,52.0,2.0,2.0,1.0,12.0
123315,522201012004.0,2009.0,22.0,2.0,0.0,,,,,522201012.0,4.0,522201.0,52.0,2.0,2.0,1.0,12.0
123321,522201012005.0,2009.0,32.0,3.0,0.0,,,,,522201012.0,5.0,522201.0,52.0,2.0,2.0,1.0,12.0
123328,522201012101.0,2009.0,33.0,5.0,0.0,,,,,522201012.0,101.0,522201.0,52.0,2.0,2.0,1.0,12.0
123330,522201012102.0,2009.0,14.0,0.0,1.0,,0.0,,,522201012.0,102.0,522201.0,52.0,2.0,2.0,1.0,12.0
123348,522201013003.0,2009.0,15.0,1.0,0.0,,,,,522201013.0,3.0,522201.0,52.0,2.0,2.0,1.0,13.0
123357,522201013004.0,2009.0,15.0,1.0,0.0,,,,,522201013.0,4.0,522201.0,52.0,2.0,2.0,1.0,13.0
123374,522201014001.0,2009.0,12.0,0.0,0.0,,,,,522201014.0,1.0,522201.0,52.0,2.0,2.0,1.0,14.0
123382,522201014002.0,2009.0,22.0,2.0,0.0,,,,,522201014.0,2.0,522201.0,52.0,2.0,2.0,1.0,14.0
123392,522201014003.0,2009.0,22.0,2.0,0.0,,,,,522201014.0,3.0,522201.0,52.0,2.0,2.0,1.0,14.0
123405,522201014121.0,2009.0,23.0,2.0,0.0,,,,,522201014.0,121.0,522201.0,52.0,2.0,2.0,1.0,14.0
123415,522201015001.0,2009.0,0.0,0.0,0.0,,,,,522201015.0,1.0,522201.0,52.0,2.0,2.0,1.0,15.0
123425,522201015002.0,2009.0,23.0,2.0,0.0,,,,,522201015.0,2.0,522201.0,52.0,2.0,2.0,1.0,15.0
123432,522201015003.0,2009.0,15.0,1.0,0.0,,,,,522201015.0,3.0,522201.0,52.0,2.0,2.0,1.0,15.0
123452,522201015032.0,2009.0,23.0,2.0,1.0,,0.0,,,522201015.0,32.0,522201.0,52.0,2.0,2.0,1.0,15.0
123458,522201015041.0,2009.0,22.0,2.0,1.0,,0.0,,,522201015.0,41.0,522201.0,52.0,2.0,2.0,1.0,15.0
123462,522201015061.0,2009.0,23.0,2.0,0.0,,,,,522201015.0,61.0,522201.0,52.0,2.0,2.0,1.0,15.0
123463,522201015121.0,2009.0,12.0,0.0,1.0,,0.0,,,522201015.0,121.0,522201.0,52.0,2.0,2.0,1.0,15.0
123471,522201016001.0,2009.0,23.0,2.0,0.0,,,,,522201016.0,1.0,522201.0,52.0,2.0,2.0,1.0,16.0
123480,522201016002.0,2009.0,15.0,1.0,0.0,,,,,522201016.0,2.0,522201.0,52.0,2.0,2.0,1.0,16.0
123494,522201016004.0,2009.0,12.0,0.0,0.0,,,,,522201016.0,4.0,522201.0,52.0,2.0,2.0,1.0,16.0
123508,522201017101.0,2009.0,29.0,4.0,0.0,,,,,522201017.0,101.0,522201.0,52.0,2.0,2.0,1.0,17.0
123510,522201017102.0,2009.0,15.0,1.0,1.0,,0.0,,,522201017.0,102.0,522201.0,52.0,2.0,2.0,1.0,17.0
123518,522201018001.0,2009.0,16.0,1.0,0.0,,,,,522201018.0,1.0,522201.0,52.0,2.0,2.0,1.0,18.0
123528,522201018002.0,2009.0,23.0,2.0,0.0,,,,,522201018.0,2.0,522201.0,52.0,2.0,2.0,1.0,18.0
123543,522201018004.0,2009.0,33.0,5.0,1.0,,1.0,0.0,,522201018.0,4.0,522201.0,52.0,2.0,2.0,1.0,18.0
123552,522201019001.0,2009.0,12.0,0.0,1.0,,0.0,,,522201019.0,1.0,522201.0,52.0,2.0,2.0,1.0,19.0
123569,522201019122.0,2009.0,16.0,1.0,1.0,,0.0,,,522201019.0,122.0,522201.0,52.0,2.0,2.0,1.0,19.0
123578,522201020001.0,2009.0,16.0,1.0,0.0,,,,,522201020.0,1.0,522201.0,52.0,2.0,2.0,1.0,20.0
123591,522201020004.0,2009.0,26.0,3.0,0.0,,,,,522201020.0,4.0,522201.0,52.0,2.0,2.0,1.0,20.0
123605,522201020006.0,2009.0,22.0,2.0,0.0,,,,,522201020.0,6.0,522201.0,52.0,2.0,2.0,1.0,20.0
123611,522201020061.0,2009.0,23.0,2.0,0.0,,,,,522201020.0,61.0,522201.0,52.0,2.0,2.0,1.0,20.0
123615,522201020062.0,2009.0,14.0,0.0,1.0,,0.0,,,522201020.0,62.0,522201.0,52.0,2.0,2.0,1.0,20.0
123622,522201061001.0,2009.0,26.0,3.0,0.0,,,,,522201061.0,1.0,522201.0,52.0,2.0,2.0,1.0,61.0
123630,522201061003.0,2009.0,26.0,3.0,0.0,,,,,522201061.0,3.0,522201.0,52.0,2.0,2.0,1.0,61.0
123635,522201061006.0,2009.0,21.0,1.0,1.0,,0.0,,,522201061.0,6.0,522201.0,52.0,2.0,2.0,1.0,61.0
123640,522201062001.0,2009.0,15.0,1.0,0.0,,,,,522201062.0,1.0,522201.0,52.0,2.0,2.0,1.0,62.0
123648,522201062082.0,2009.0,11.0,0.0,1.0,,0.0,,,522201062.0,82.0,522201.0,52.0,2.0,2.0,1.0,62.0
123665,522202001001.0,2009.0,0.0,0.0,0.0,,,,,522202001.0,1.0,522202.0,52.0,2.0,2.0,2.0,1.0
123688,522202001101.0,2009.0,23.0,2.0,0.0,,,,,522202001.0,101.0,522202.0,52.0,2.0,2.0,2.0,1.0
123720,522202003001.0,2009.0,12.0,0.0,0.0,,,,,522202003.0,1.0,522202.0,52.0,2.0,2.0,2.0,3.0
123730,522202003002.0,2009.0,12.0,0.0,0.0,,,,,522202003.0,2.0,522202.0,52.0,2.0,2.0,2.0,3.0
123770,522202004002.0,2009.0,0.0,0.0,0.0,,,,,522202004.0,2.0,522202.0,52.0,2.0,2.0,2.0,4.0
123820,522202006001.0,2009.0,12.0,0.0,0.0,,,,,522202006.0,1.0,522202.0,52.0,2.0,2.0,2.0,6.0
123830,522202006002.0,2009.0,12.0,0.0,0.0,,,,,522202006.0,2.0,522202.0,52.0,2.0,2.0,2.0,6.0
123843,522202006004.0,2009.0,23.0,2.0,0.0,,,,,522202006.0,4.0,522202.0,52.0,2.0,2.0,2.0,6.0
123850,522202006041.0,2009.0,23.0,2.0,0.0,,,,,522202006.0,41.0,522202.0,52.0,2.0,2.0,2.0,6.0
123853,522202006061.0,2009.0,15.0,1.0,1.0,,0.0,,,522202006.0,61.0,522202.0,52.0,2.0,2.0,2.0,6.0
123867,522202007002.0,2009.0,0.0,0.0,0.0,,,,,522202007.0,2.0,522202.0,52.0,2.0,2.0,2.0,7.0
123891,522202008001.0,2009.0,13.0,0.0,0.0,,,,,522202008.0,1.0,522202.0,52.0,2.0,2.0,2.0,8.0
123901,522202008002.0,2009.0,0.0,0.0,0.0,,,,,522202008.0,2.0,522202.0,52.0,2.0,2.0,2.0,8.0
123914,522202008004.0,2009.0,23.0,2.0,0.0,,,,,522202008.0,4.0,522202.0,52.0,2.0,2.0,2.0,8.0
123924,522202008061.0,2009.0,23.0,2.0,0.0,,,,,522202008.0,61.0,522202.0,52.0,2.0,2.0,2.0,8.0
123926,522202008062.0,2009.0,13.0,0.0,1.0,,0.0,,,522202008.0,62.0,522202.0,52.0,2.0,2.0,2.0,8.0
123937,522202009002.0,2009.0,12.0,0.0,0.0,,,,,522202009.0,2.0,522202.0,52.0,2.0,2.0,2.0,9.0
123947,522202009101.0,2009.0,13.0,0.0,0.0,,,,,522202009.0,101.0,522202.0,52.0,2.0,2.0,2.0,9.0
123955,522202010001.0,2009.0,0.0,0.0,0.0,,,,,522202010.0,1.0,522202.0,52.0,2.0,2.0,2.0,10.0
123964,522202010002.0,2009.0,0.0,0.0,0.0,,,,,522202010.0,2.0,522202.0,52.0,2.0,2.0,2.0,10.0
123982,522202010007.0,2009.0,23.0,2.0,0.0,,,,,522202010.0,7.0,522202.0,52.0,2.0,2.0,2.0,10.0
123999,522202011002.0,2009.0,0.0,0.0,0.0,,,,,522202011.0,2.0,522202.0,52.0,2.0,2.0,2.0,11.0
124022,522202012002.0,2009.0,0.0,0.0,0.0,,,,,522202012.0,2.0,522202.0,52.0,2.0,2.0,2.0,12.0
124029,522202012003.0,2009.0,26.0,3.0,0.0,,,,,522202012.0,3.0,522202.0,52.0,2.0,2.0,2.0,12.0
124038,522202012021.0,2009.0,23.0,2.0,0.0,,,,,522202012.0,21.0,522202.0,52.0,2.0,2.0,2.0,12.0
124049,522202012061.0,2009.0,14.0,0.0,1.0,,0.0,,,522202012.0,61.0,522202.0,52.0,2.0,2.0,2.0,12.0
124060,522202013001.0,2009.0,0.0,0.0,0.0,,,,,522202013.0,1.0,522202.0,52.0,2.0,2.0,2.0,13.0
124070,522202013002.0,2009.0,0.0,0.0,0.0,,,,,522202013.0,2.0,522202.0,52.0,2.0,2.0,2.0,13.0
124079,522202013003.0,2009.0,13.0,0.0,0.0,,,,,522202013.0,3.0,522202.0,52.0,2.0,2.0,2.0,13.0
124091,522202013081.0,2009.0,13.0,0.0,1.0,,0.0,,,522202013.0,81.0,522202.0,52.0,2.0,2.0,2.0,13.0
124103,522202014001.0,2009.0,25.0,3.0,0.0,,,,,522202014.0,1.0,522202.0,52.0,2.0,2.0,2.0,14.0
124113,522202014002.0,2009.0,0.0,0.0,0.0,,,,,522202014.0,2.0,522202.0,52.0,2.0,2.0,2.0,14.0
124128,522202014005.0,2009.0,23.0,2.0,0.0,,,,,522202014.0,5.0,522202.0,52.0,2.0,2.0,2.0,14.0
124130,522202014121.0,2009.0,23.0,2.0,0.0,,,,,522202014.0,121.0,522202.0,52.0,2.0,2.0,2.0,14.0
124141,522202015001.0,2009.0,16.0,1.0,0.0,,,,,522202015.0,1.0,522202.0,52.0,2.0,2.0,2.0,15.0
124151,522202015002.0,2009.0,0.0,0.0,0.0,,,,,522202015.0,2.0,522202.0,52.0,2.0,2.0,2.0,15.0
124164,522202016001.0,2009.0,16.0,1.0,0.0,,,,,522202016.0,1.0,522202.0,52.0,2.0,2.0,2.0,16.0
124174,522202016002.0,2009.0,12.0,0.0,0.0,,,,,522202016.0,2.0,522202.0,52.0,2.0,2.0,2.0,16.0
124209,522202017002.0,2009.0,0.0,0.0,0.0,,,,,522202017.0,2.0,522202.0,52.0,2.0,2.0,2.0,17.0
124229,522202018002.0,2009.0,26.0,3.0,0.0,,,,,522202018.0,2.0,522202.0,52.0,2.0,2.0,2.0,18.0
124244,522202018021.0,2009.0,23.0,2.0,0.0,,,,,522202018.0,21.0,522202.0,52.0,2.0,2.0,2.0,18.0
124250,522202018022.0,2009.0,23.0,2.0,0.0,,,,,522202018.0,22.0,522202.0,52.0,2.0,2.0,2.0,18.0
124254,522202018061.0,2009.0,16.0,1.0,1.0,,0.0,,,522202018.0,61.0,522202.0,52.0,2.0,2.0,2.0,18.0
124264,522202019001.0,2009.0,11.0,0.0,0.0,,,,,522202019.0,1.0,522202.0,52.0,2.0,2.0,2.0,19.0
124274,522202019002.0,2009.0,29.0,4.0,0.0,,,,,522202019.0,2.0,522202.0,52.0,2.0,2.0,2.0,19.0
124293,522202019005.0,2009.0,34.0,5.0,0.0,,,,,522202019.0,5.0,522202.0,52.0,2.0,2.0,2.0,19.0
124296,522202019061.0,2009.0,29.0,4.0,0.0,,,,,522202019.0,61.0,522202.0,52.0,2.0,2.0,2.0,19.0
124300,522202019062.0,2009.0,14.0,0.0,1.0,,0.0,,,522202019.0,62.0,522202.0,52.0,2.0,2.0,2.0,19.0
124302,522202019121.0,2009.0,29.0,4.0,0.0,,,,,522202019.0,121.0,522202.0,52.0,2.0,2.0,2.0,19.0
124314,522202020002.0,2009.0,0.0,0.0,0.0,,,,,522202020.0,2.0,522202.0,52.0,2.0,2.0,2.0,20.0
124359,522202062001.0,2009.0,23.0,2.0,0.0,,,,,522202062.0,1.0,522202.0,52.0,2.0,2.0,2.0,62.0
124363,522202062081.0,2009.0,13.0,0.0,1.0,,0.0,,,522202062.0,81.0,522202.0,52.0,2.0,2.0,2.0,62.0
124368,522202062082.0,2009.0,15.0,1.0,0.0,,,,,522202062.0,82.0,522202.0,52.0,2.0,2.0,2.0,62.0
124377,522202063001.0,2009.0,23.0,2.0,0.0,,,,,522202063.0,1.0,522202.0,52.0,2.0,2.0,2.0,63.0
124383,522202063002.0,2009.0,23.0,2.0,0.0,,,,,522202063.0,2.0,522202.0,52.0,2.0,2.0,2.0,63.0
124389,522202063003.0,2009.0,22.0,2.0,1.0,,0.0,,,522202063.0,3.0,522202.0,52.0,2.0,2.0,2.0,63.0
124398,522202064001.0,2009.0,14.0,0.0,0.0,,,,,522202064.0,1.0,522202.0,52.0,2.0,2.0,2.0,64.0
124401,522202064003.0,2009.0,13.0,0.0,1.0,,0.0,,,522202064.0,3.0,522202.0,52.0,2.0,2.0,2.0,64.0
124404,522202064081.0,2009.0,12.0,0.0,1.0,,0.0,,,522202064.0,81.0,522202.0,52.0,2.0,2.0,2.0,64.0
124415,522202081001.0,2009.0,23.0,2.0,0.0,,,,,522202081.0,1.0,522202.0,52.0,2.0,2.0,2.0,81.0
124420,522202081002.0,2009.0,16.0,1.0,1.0,,0.0,,,522202081.0,2.0,522202.0,52.0,2.0,2.0,2.0,81.0
124425,522202081003.0,2009.0,15.0,1.0,1.0,,0.0,,,522202081.0,3.0,522202.0,52.0,2.0,2.0,2.0,81.0
124433,522202082001.0,2009.0,23.0,2.0,0.0,,,,,522202082.0,1.0,522202.0,52.0,2.0,2.0,2.0,82.0
124455,522202083002.0,2009.0,21.0,1.0,0.0,,,,,522202083.0,2.0,522202.0,52.0,2.0,2.0,2.0,83.0
124458,522202083003.0,2009.0,11.0,0.0,1.0,,0.0,,,522202083.0,3.0,522202.0,52.0,2.0,2.0,2.0,83.0
124468,522202084001.0,2009.0,23.0,2.0,0.0,,,,,522202084.0,1.0,522202.0,52.0,2.0,2.0,2.0,84.0
124474,522202084002.0,2009.0,23.0,2.0,0.0,,,,,522202084.0,2.0,522202.0,52.0,2.0,2.0,2.0,84.0
124477,522202084003.0,2009.0,13.0,0.0,1.0,,0.0,,,522202084.0,3.0,522202.0,52.0,2.0,2.0,2.0,84.0
124480,522202084004.0,2009.0,11.0,0.0,1.0,,0.0,,,522202084.0,4.0,522202.0,52.0,2.0,2.0,2.0,84.0
124489,522202101001.0,2009.0,21.0,1.0,0.0,,,,,522202101.0,1.0,522202.0,52.0,2.0,2.0,2.0,101.0
124496,522202101002.0,2009.0,11.0,0.0,0.0,,,,,522202101.0,2.0,522202.0,52.0,2.0,2.0,2.0,101.0
124502,522202101003.0,2009.0,24.0,2.0,1.0,,0.0,,,522202101.0,3.0,522202.0,52.0,2.0,2.0,2.0,101.0
124506,522202101004.0,2009.0,22.0,2.0,1.0,,0.0,,,522202101.0,4.0,522202.0,52.0,2.0,2.0,2.0,101.0
124520,522203001001.0,2009.0,23.0,2.0,0.0,,,,,522203001.0,1.0,522203.0,52.0,2.0,2.0,3.0,1.0
124529,522203001002.0,2009.0,23.0,2.0,0.0,,,,,522203001.0,2.0,522203.0,52.0,2.0,2.0,3.0,1.0
