,a5,a6,a7,a8,a9,a10,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a15a,a26a,a5a,a5a1,a5b,a5c,a5c1,a5d,a5e,a5f,a8a,a8b,a8b1,aa11,aa12,aa13,ab5,ab6,ab7,ab8,adult,agri,child,commid,diet,educ,idind,idind_f,idind_m,idind_s,job_wage,pe,roster,t1,t2,t3,t4,t5,wave,hhid,line,a20a,a20b
43149,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-99801.0,3.0,,,,,0.0,,0.0,322204.0,0.0,,322204011003.0,,,,,,1.0,32.0,2.0,2.0,4.0,11.0,2009.0,322204011.0,3.0,,
43158,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-99801.0,3.0,,,,,0.0,,0.0,322204.0,0.0,,322204011004.0,,,,,,1.0,32.0,2.0,2.0,4.0,11.0,2009.0,322204011.0,4.0,,
43168,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-99801.0,3.0,,,,,0.0,,0.0,322204.0,0.0,,322204011005.0,,,,,,1.0,32.0,2.0,2.0,4.0,11.0,2009.0,322204011.0,5.0,,
43178,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-99801.0,3.0,,,,,0.0,,0.0,322204.0,0.0,,322204011006.0,,,,,,1.0,32.0,2.0,2.0,4.0,11.0,2009.0,322204011.0,6.0,,
43188,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204012001.0,,,322204012002.0,,,1.0,32.0,2.0,2.0,4.0,12.0,2009.0,322204012.0,1.0,,
43198,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204012002.0,,,322204012001.0,,,1.0,32.0,2.0,2.0,4.0,12.0,2009.0,322204012.0,2.0,,
43205,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204012003.0,,,,,,1.0,32.0,2.0,2.0,4.0,12.0,2009.0,322204012.0,3.0,,
43215,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204012004.0,,,,,,1.0,32.0,2.0,2.0,4.0,12.0,2009.0,322204012.0,4.0,,
43222,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204012041.0,,,,,,1.0,32.0,2.0,2.0,4.0,12.0,2009.0,322204012.0,41.0,,
43229,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204012042.0,,,,,,1.0,32.0,2.0,2.0,4.0,12.0,2009.0,322204012.0,42.0,,
43238,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204013001.0,,,,,,1.0,32.0,2.0,2.0,4.0,13.0,2009.0,322204013.0,1.0,,
43247,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204013002.0,,,322204013001.0,,,1.0,32.0,2.0,2.0,4.0,13.0,2009.0,322204013.0,2.0,,
43256,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204013003.0,,,,,,1.0,32.0,2.0,2.0,4.0,13.0,2009.0,322204013.0,3.0,,
43261,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,,,,1.0,0.0,,,0.0,,1.0,322204.0,3.0,,322204013121.0,,,,,,1.0,32.0,2.0,2.0,4.0,13.0,2009.0,322204013.0,121.0,,
43264,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,2.0,0.0,,,0.0,,0.0,322204.0,0.0,,322204013122.0,,,,,,1.0,32.0,2.0,2.0,4.0,13.0,2009.0,322204013.0,122.0,,
43440,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204041001.0,,,322204041002.0,,,1.0,32.0,2.0,2.0,4.0,41.0,2009.0,322204041.0,1.0,,
43447,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204041002.0,,,322204041001.0,,,1.0,32.0,2.0,2.0,4.0,41.0,2009.0,322204041.0,2.0,,
43454,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204041003.0,322204041001.0,322204041002.0,,,,1.0,32.0,2.0,2.0,4.0,41.0,2009.0,322204041.0,3.0,,
43461,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,,,,,,,0.0,,1.0,322204.0,3.0,,322204041004.0,322204041001.0,322204041002.0,,,,1.0,32.0,2.0,2.0,4.0,41.0,2009.0,322204041.0,4.0,,
43491,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204061001.0,,,,,,1.0,32.0,2.0,2.0,4.0,61.0,2009.0,322204061.0,1.0,,
43496,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204061002.0,,,322204061001.0,,,1.0,32.0,2.0,2.0,4.0,61.0,2009.0,322204061.0,2.0,,
43501,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200312.0,1.0,,,,,0.0,,0.0,322204.0,0.0,,322204061003.0,,,,,,1.0,32.0,2.0,2.0,4.0,61.0,2009.0,322204061.0,3.0,,
43506,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204062001.0,,,322204062002.0,,,1.0,32.0,2.0,2.0,4.0,62.0,2009.0,322204062.0,1.0,,
43512,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204062002.0,,,322204062001.0,,,1.0,32.0,2.0,2.0,4.0,62.0,2009.0,322204062.0,2.0,,
43518,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204062003.0,,,,,,1.0,32.0,2.0,2.0,4.0,62.0,2009.0,322204062.0,3.0,,
43524,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204062004.0,,,,,,1.0,32.0,2.0,2.0,4.0,62.0,2009.0,322204062.0,4.0,,
43530,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204062005.0,,,,,,1.0,32.0,2.0,2.0,4.0,62.0,2009.0,322204062.0,5.0,,
43535,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200705.0,7.0,,,,,0.0,,0.0,322204.0,0.0,,322204081001.0,,,,,,1.0,32.0,2.0,2.0,4.0,81.0,2009.0,322204081.0,1.0,,
43538,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,121.0,1.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204081002.0,,,322204081121.0,,,1.0,32.0,2.0,2.0,4.0,81.0,2009.0,322204081.0,2.0,,
43543,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204081003.0,,,,,,1.0,32.0,2.0,2.0,4.0,81.0,2009.0,322204081.0,3.0,,
43548,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204081004.0,,,,,,1.0,32.0,2.0,2.0,4.0,81.0,2009.0,322204081.0,4.0,,
43553,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,0.0,,1.0,322204.0,3.0,,322204081005.0,,,,,,1.0,32.0,2.0,2.0,4.0,81.0,2009.0,322204081.0,5.0,,
43556,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,2.0,0.0,,,1.0,,0.0,322204.0,3.0,,322204081121.0,,,322204081002.0,,,1.0,32.0,2.0,2.0,4.0,81.0,2009.0,322204081.0,121.0,,
43562,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204082001.0,,,322204082002.0,,,1.0,32.0,2.0,2.0,4.0,82.0,2009.0,322204082.0,1.0,,
43567,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204082002.0,,,322204082001.0,,,1.0,32.0,2.0,2.0,4.0,82.0,2009.0,322204082.0,2.0,,
43572,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204082003.0,,,,,,1.0,32.0,2.0,2.0,4.0,82.0,2009.0,322204082.0,3.0,,
43577,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204083001.0,,,322204083002.0,,,1.0,32.0,2.0,2.0,4.0,83.0,2009.0,322204083.0,1.0,,
43582,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322204.0,3.0,,322204083002.0,,,322204083001.0,,,1.0,32.0,2.0,2.0,4.0,83.0,2009.0,322204083.0,2.0,,
43587,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204083003.0,,,,,,1.0,32.0,2.0,2.0,4.0,83.0,2009.0,322204083.0,3.0,,
43592,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204083004.0,,,,,,1.0,32.0,2.0,2.0,4.0,83.0,2009.0,322204083.0,4.0,,
43597,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,0.0,,0.0,322204.0,0.0,,322204083005.0,,,,,,1.0,32.0,2.0,2.0,4.0,83.0,2009.0,322204083.0,5.0,,
43600,0.0,,,2.0,,,,,1.0,,,0.0,32.0,32.0,,,,,0.0,32.0,,,,,,32.0,0.0,,,0.0,,,1.0,,,2.0,2.0,,,,4.0,0.0,,,1.0,,0.0,322204.0,3.0,,322204121001.0,,,322204121002.0,,,1.0,32.0,2.0,2.0,4.0,121.0,2009.0,322204121.0,1.0,,
43603,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,,,,4.0,0.0,,,1.0,,0.0,322204.0,3.0,,322204121002.0,,,322204121001.0,,,1.0,32.0,2.0,2.0,4.0,121.0,2009.0,322204121.0,2.0,,
43606,0.0,,,2.0,,,,,1.0,,,0.0,32.0,32.0,,,,,0.0,32.0,,,,,,32.0,0.0,,,0.0,,,1.0,,,2.0,2.0,,,,4.0,0.0,,,1.0,,0.0,322204.0,3.0,,322204122001.0,,,322204122002.0,,,1.0,32.0,2.0,2.0,4.0,122.0,2009.0,322204122.0,1.0,,
43609,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,,,,4.0,0.0,,,1.0,,0.0,322204.0,3.0,,322204122002.0,,,322204122001.0,,,1.0,32.0,2.0,2.0,4.0,122.0,2009.0,322204122.0,2.0,,
43612,0.0,,,,,,,,1.0,,,0.0,32.0,32.0,,,,,0.0,32.0,,,,,,32.0,,,,,,,4.0,7.0,,,,,,,4.0,0.0,,,0.0,,0.0,322204.0,0.0,,322204123001.0,,,,,,1.0,32.0,2.0,2.0,4.0,123.0,2009.0,322204123.0,1.0,,
43613,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,,,,4.0,0.0,,,1.0,,0.0,322204.0,3.0,,322204123002.0,,,322204123001.0,,,1.0,32.0,2.0,2.0,4.0,123.0,2009.0,322204123.0,2.0,,
43614,0.0,,,2.0,,,,,1.0,,,0.0,32.0,32.0,,,,,0.0,32.0,,,,,,32.0,0.0,,,0.0,,,1.0,,,2.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322204.0,3.0,,322204124001.0,,,322204124002.0,,,1.0,32.0,2.0,2.0,4.0,124.0,2009.0,322204124.0,1.0,,
43616,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,,,,4.0,0.0,,,1.0,,0.0,322204.0,3.0,,322204124002.0,,,322204124001.0,,,1.0,32.0,2.0,2.0,4.0,124.0,2009.0,322204124.0,2.0,,
43775,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209001001.0,,,322209001002.0,,,1.0,32.0,2.0,2.0,9.0,1.0,2009.0,322209001.0,1.0,,
43780,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209001002.0,,,322209001001.0,,,1.0,32.0,2.0,2.0,9.0,1.0,2009.0,322209001.0,2.0,,
43795,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209003001.0,,,322209003002.0,,,1.0,32.0,2.0,2.0,9.0,3.0,2009.0,322209003.0,1.0,,
43800,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209003002.0,,,322209003001.0,,,1.0,32.0,2.0,2.0,9.0,3.0,2009.0,322209003.0,2.0,,
43819,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209006001.0,,,322209006002.0,,,1.0,32.0,2.0,2.0,9.0,6.0,2009.0,322209006.0,1.0,,
43822,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209006002.0,,,322209006001.0,,,1.0,32.0,2.0,2.0,9.0,6.0,2009.0,322209006.0,2.0,,
43825,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,,,,1.0,,,,,,,0.0,,0.0,322209.0,0.0,,322209006003.0,,,,,,1.0,32.0,2.0,2.0,9.0,6.0,2009.0,322209006.0,3.0,,
43872,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209011002.0,,,,,,1.0,32.0,2.0,2.0,9.0,11.0,2009.0,322209011.0,2.0,,
43876,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,1.0,,,,,,,0.0,,0.0,322209.0,0.0,,322209011003.0,,,,,,1.0,32.0,2.0,2.0,9.0,11.0,2009.0,322209011.0,3.0,,
43880,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,3.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209011004.0,,,322209011003.0,,,1.0,32.0,2.0,2.0,9.0,11.0,2009.0,322209011.0,4.0,,
43884,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,,,1.0,,,,,,,0.0,,0.0,322209.0,0.0,,322209011005.0,,,,,,1.0,32.0,2.0,2.0,9.0,11.0,2009.0,322209011.0,5.0,,
43891,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209013001.0,,,322209013002.0,,,1.0,32.0,2.0,2.0,9.0,13.0,2009.0,322209013.0,1.0,,
43895,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209013002.0,,,322209013001.0,,,1.0,32.0,2.0,2.0,9.0,13.0,2009.0,322209013.0,2.0,,
43918,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209017001.0,,,322209017002.0,,,1.0,32.0,2.0,2.0,9.0,17.0,2009.0,322209017.0,1.0,,
43922,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209017002.0,,,322209017001.0,,,1.0,32.0,2.0,2.0,9.0,17.0,2009.0,322209017.0,2.0,,
43926,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,,,,1.0,,,,,,,0.0,,0.0,322209.0,0.0,,322209017003.0,,,,,,1.0,32.0,2.0,2.0,9.0,17.0,2009.0,322209017.0,3.0,,
43929,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,,,,1.0,,,,,,,0.0,,0.0,322209.0,0.0,,322209017101.0,,,,,,1.0,32.0,2.0,2.0,9.0,17.0,2009.0,322209017.0,101.0,,
43945,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209019001.0,,,322209019002.0,,,1.0,32.0,2.0,2.0,9.0,19.0,2009.0,322209019.0,1.0,,
43950,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209019002.0,,,322209019001.0,,,1.0,32.0,2.0,2.0,9.0,19.0,2009.0,322209019.0,2.0,,
43955,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,4.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209019003.0,322209019001.0,322209019002.0,322209019004.0,,,1.0,32.0,2.0,2.0,9.0,19.0,2009.0,322209019.0,3.0,,
43960,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,60.0,,,,1.0,,,,,,,0.0,,0.0,322209.0,0.0,,322209019004.0,,,,,,1.0,32.0,2.0,2.0,9.0,19.0,2009.0,322209019.0,4.0,,
43965,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,0.0,,,1.0,,,,1.0,1.0,,,,,,,0.0,,1.0,322209.0,3.0,,322209019005.0,322209019003.0,,,,,1.0,32.0,2.0,2.0,9.0,19.0,2009.0,322209019.0,5.0,,
43971,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209020001.0,,,322209020002.0,,,1.0,32.0,2.0,2.0,9.0,20.0,2009.0,322209020.0,1.0,,
43976,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209020002.0,,,322209020001.0,,,1.0,32.0,2.0,2.0,9.0,20.0,2009.0,322209020.0,2.0,,
43980,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209101001.0,,,322209101002.0,,,1.0,32.0,2.0,2.0,9.0,101.0,2009.0,322209101.0,1.0,,
43984,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209101002.0,,,322209101001.0,,,1.0,32.0,2.0,2.0,9.0,101.0,2009.0,322209101.0,2.0,,
43988,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209102001.0,,,322209102002.0,,,1.0,32.0,2.0,2.0,9.0,102.0,2009.0,322209102.0,1.0,,
43992,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209102002.0,,,322209102001.0,,,1.0,32.0,2.0,2.0,9.0,102.0,2009.0,322209102.0,2.0,,
43996,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209103001.0,,,322209103002.0,,,1.0,32.0,2.0,2.0,9.0,103.0,2009.0,322209103.0,1.0,,
44000,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209103002.0,,,322209103001.0,,,1.0,32.0,2.0,2.0,9.0,103.0,2009.0,322209103.0,2.0,,
44004,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209103003.0,322209103001.0,322209103002.0,,,,1.0,32.0,2.0,2.0,9.0,103.0,2009.0,322209103.0,3.0,,
44012,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,0.0,322209.0,3.0,,322209104001.0,,,,,,1.0,32.0,2.0,2.0,9.0,104.0,2009.0,322209104.0,1.0,,
44017,0.0,,,2.0,,,,,1.0,,,0.0,32.0,32.0,,,,,0.0,32.0,,,,,,32.0,0.0,,,0.0,,,1.0,,,2.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209121001.0,,,322209121002.0,,,1.0,32.0,2.0,2.0,9.0,121.0,2009.0,322209121.0,1.0,,
44019,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209121002.0,,,322209121001.0,,,1.0,32.0,2.0,2.0,9.0,121.0,2009.0,322209121.0,2.0,,
44021,0.0,,,2.0,,,,,1.0,,,0.0,32.0,32.0,,,,,0.0,32.0,,,,,,32.0,0.0,,,0.0,,,1.0,,,2.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209122001.0,,,322209122002.0,,,1.0,32.0,2.0,2.0,9.0,122.0,2009.0,322209122.0,1.0,,
44023,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209122002.0,,,322209122001.0,,,1.0,32.0,2.0,2.0,9.0,122.0,2009.0,322209122.0,2.0,,
44025,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,,4.0,0.0,,,0.0,,1.0,322209.0,3.0,,322209122003.0,322209122001.0,322209122002.0,,,,1.0,32.0,2.0,2.0,9.0,122.0,2009.0,322209122.0,3.0,,
44027,0.0,,,2.0,,,,,1.0,,,0.0,32.0,32.0,,,,,0.0,32.0,,,,,,32.0,0.0,,,0.0,,,1.0,,,2.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209123001.0,,,322209123002.0,,,1.0,32.0,2.0,2.0,9.0,123.0,2009.0,322209123.0,1.0,,
44030,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209123002.0,,,322209123001.0,,,1.0,32.0,2.0,2.0,9.0,123.0,2009.0,322209123.0,2.0,,
44033,0.0,,,2.0,,,,,1.0,,,0.0,32.0,32.0,,,,,0.0,32.0,,,,,,32.0,0.0,,,0.0,,,1.0,,,2.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209124001.0,,,322209124002.0,,,1.0,32.0,2.0,2.0,9.0,124.0,2009.0,322209124.0,1.0,,
44036,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209124002.0,,,322209124001.0,,,1.0,32.0,2.0,2.0,9.0,124.0,2009.0,322209124.0,2.0,,
44039,0.0,,,2.0,,,,,1.0,,,0.0,32.0,32.0,,,,,0.0,32.0,,,,,,32.0,0.0,,,0.0,,,1.0,,,2.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209125001.0,,,322209125002.0,,,1.0,32.0,2.0,2.0,9.0,125.0,2009.0,322209125.0,1.0,,
44042,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209125002.0,,,322209125001.0,,,1.0,32.0,2.0,2.0,9.0,125.0,2009.0,322209125.0,2.0,,
44045,0.0,,,2.0,,,,,1.0,,,0.0,32.0,32.0,,,,,0.0,32.0,,,,,,32.0,0.0,,,0.0,,,1.0,,,2.0,1.0,,,,4.0,0.0,,,1.0,,0.0,322209.0,3.0,,322209126001.0,,,322209126002.0,,,1.0,32.0,2.0,2.0,9.0,126.0,2009.0,322209126.0,1.0,,
