,wave,hhid,hhbus,hhbusimp,hhfarm,hhfarmimp,hhfish,hhfishimp,hhgardimp,hhgard,hhlvst,hhlvstimp,hhothr,hhothrimp,hhsub,hhsubimp,hhretire,hhretireimp,hhnrwage,hhnrwageimp,hhinc,hhincgross,hhexpense,hhincimp,commid,t1,urban,t6_a,t6_b,hhsize,hhinc_pc,cpi1988,cpi2015,index_new,index_old,hhinc_cpi,hhincpc_cpi,hhincgross_cpi,hhexpense_cpi
29968,2009.0,412302003.0,,,,,,,,,,,2000.0,0.0,,,,0.0,,,2000.0,2000.0,0.0,0.0,412302.0,41.0,0.0,1.0,0.0,1.0,2000.0,2.33,0.68,0.68,2.33,2941.176470588235,2941.176470588235,2941.176470588235,0.0
29969,2009.0,412302005.0,,,8113.0,1.0,,,,,,,,,,,0.0,0.0,,0.0,8113.0,8563.0,450.0,1.0,412302.0,41.0,0.0,5.0,1.0,6.0,1352.1666666666667,2.33,0.68,0.68,2.33,11930.882352941175,1988.4803921568628,12592.647058823528,661.7647058823529
29970,2009.0,412302006.0,,,2500.0,0.0,,,0.0,2390.0,15.0,0.0,,,,,0.0,0.0,200.0,0.0,5105.0,7130.0,2025.0,0.0,412302.0,41.0,0.0,4.0,0.0,4.0,1276.25,2.33,0.68,0.68,2.33,7507.35294117647,1876.8382352941176,10485.294117647058,2977.941176470588
29971,2009.0,412302007.0,60000.0,0.0,20001.0,0.0,,,1.0,1167.9166666666667,-180.0,0.0,100.0,0.0,,,0.0,0.0,130400.0,0.0,211488.9166666667,221700.0,10211.083333333334,1.0,412302.0,41.0,0.0,7.0,0.0,7.0,30212.702380952385,2.33,0.68,0.68,2.33,311013.1127450981,44430.44467787115,326029.41176470584,15016.299019607843
29972,2009.0,412302008.0,,,5900.0,0.0,,,0.0,3550.0,-20.0,0.0,,0.0,120.0,0.0,0.0,0.0,5400.0,0.0,14950.0,16480.0,1530.0,0.0,412302.0,41.0,0.0,4.0,0.0,4.0,3737.5,2.33,0.68,0.68,2.33,21985.294117647056,5496.323529411764,24235.294117647056,2250.0
29973,2009.0,412302009.0,,,9000.0,0.0,,,0.0,2350.0,-920.0,0.0,450.0,0.0,,,0.0,0.0,,0.0,10880.0,13850.0,2970.0,0.0,412302.0,41.0,0.0,3.0,0.0,3.0,3626.6666666666665,2.33,0.68,0.68,2.33,15999.999999999998,5333.333333333333,20367.647058823528,4367.647058823529
29974,2009.0,412302010.0,,,4650.0,0.0,,,0.0,3570.0,,0.0,400.0,0.0,,,0.0,0.0,,0.0,8620.0,9750.0,1130.0,0.0,412302.0,41.0,0.0,4.0,0.0,4.0,2155.0,2.33,0.68,0.68,2.33,12676.470588235294,3169.1176470588234,14338.235294117647,1661.764705882353
29975,2009.0,412302011.0,3600.0,0.0,6300.0,0.0,,,0.0,1780.0,,0.0,,,,,0.0,0.0,480.0,0.0,12160.0,14180.0,2020.0,0.0,412302.0,41.0,0.0,4.0,0.0,4.0,3040.0,2.33,0.68,0.68,2.33,17882.35294117647,4470.588235294117,20852.941176470587,2970.5882352941176
29976,2009.0,412302013.0,,,,0.0,,,0.0,1190.0,,,1800.0,0.0,,,,0.0,,,2990.0,3000.0,10.0,0.0,412302.0,41.0,0.0,1.0,0.0,1.0,2990.0,2.33,0.68,0.68,2.33,4397.058823529412,4397.058823529412,4411.764705882352,14.705882352941176
29977,2009.0,412302014.0,,,6307.0,1.0,,,,,,,,,,,0.0,0.0,8000.0,0.0,14307.0,14787.0,480.0,1.0,412302.0,41.0,0.0,3.0,0.0,3.0,4769.0,2.33,0.68,0.68,2.33,21039.70588235294,7013.235294117647,21745.588235294115,705.8823529411765
29978,2009.0,412302015.0,,,,,,,,,,,900.0,0.0,,,,0.0,,,900.0,900.0,0.0,0.0,412302.0,41.0,0.0,1.0,0.0,1.0,900.0,2.33,0.68,0.68,2.33,1323.5294117647059,1323.5294117647059,1323.5294117647059,0.0
29979,2009.0,412302016.0,,,2800.0,0.0,,,,,,,,,,,0.0,0.0,7000.0,0.0,9800.0,11000.0,1200.0,0.0,412302.0,41.0,0.0,5.0,0.0,5.0,1960.0,2.33,0.68,0.68,2.33,14411.764705882351,2882.3529411764703,16176.470588235294,1764.705882352941
29980,2009.0,412302017.0,,,6800.0,0.0,,,0.0,2380.0,-70.0,0.0,300.0,0.0,,,0.0,0.0,,0.0,9410.0,12500.0,3090.0,0.0,412302.0,41.0,0.0,4.0,0.0,4.0,2352.5,2.33,0.68,0.68,2.33,13838.235294117647,3459.5588235294117,18382.35294117647,4544.117647058823
29981,2009.0,412302018.0,,,,,,,,,,,700.0,0.0,,,,0.0,,,700.0,700.0,0.0,0.0,412302.0,41.0,0.0,1.0,0.0,1.0,700.0,2.33,0.68,0.68,2.33,1029.4117647058822,1029.4117647058822,1029.4117647058822,0.0
29982,2009.0,412302019.0,,,3800.0,0.0,,,0.0,3550.0,14950.0,0.0,,,,,0.0,0.0,600.0,0.0,22900.0,24150.0,1250.0,0.0,412302.0,41.0,0.0,2.0,0.0,2.0,11450.0,2.33,0.68,0.68,2.33,33676.470588235294,16838.235294117647,35514.70588235294,1838.2352941176468
29983,2009.0,412302020.0,,,10500.0,0.0,,,,,3200.0,0.0,900.0,0.0,,,0.0,0.0,300.0,0.0,14900.0,21200.0,6300.0,0.0,412302.0,41.0,0.0,4.0,0.0,4.0,3725.0,2.33,0.68,0.68,2.33,21911.764705882353,5477.941176470588,31176.470588235294,9264.70588235294
29984,2009.0,412302061.0,,,7400.0,0.0,,,0.0,1750.0,,,,,,,0.0,0.0,,0.0,9150.0,11300.0,2150.0,0.0,412302.0,41.0,0.0,2.0,2.0,4.0,2287.5,2.33,0.68,0.68,2.33,13455.882352941175,3363.9705882352937,16617.647058823528,3161.7647058823527
29985,2009.0,412302081.0,,,8000.0,0.0,,,0.0,2385.0,2000.0,0.0,,,,,0.0,0.0,1000.0,0.0,13385.0,17400.0,4015.0,0.0,412302.0,41.0,0.0,3.0,0.0,3.0,4461.666666666667,2.33,0.68,0.68,2.33,19683.823529411762,6561.274509803921,25588.235294117647,5904.411764705882
29986,2009.0,412302121.0,,,3563.0,1.0,,,,,,,,,,,0.0,0.0,,0.0,3563.0,6563.0,3000.0,1.0,412302.0,41.0,0.0,3.0,0.0,3.0,1187.6666666666667,2.33,0.68,0.68,2.33,5239.7058823529405,1746.5686274509803,9651.470588235294,4411.764705882352
29987,2009.0,412303001.0,,,2900.0,0.0,,,,,,,30.0,0.0,,,0.0,0.0,1200.0,0.0,4130.0,4730.0,600.0,0.0,412303.0,41.0,0.0,2.0,0.0,2.0,2065.0,2.33,0.68,0.68,2.33,6073.529411764705,3036.7647058823527,6955.882352941176,882.3529411764705
29988,2009.0,412303002.0,,,11500.0,0.0,,,,,,,,,,,0.0,0.0,500.0,0.0,12000.0,13500.0,1500.0,0.0,412303.0,41.0,0.0,6.0,1.0,7.0,1714.2857142857142,2.33,0.68,0.68,2.33,17647.05882352941,2521.0084033613443,19852.941176470587,2205.882352941176
29989,2009.0,412303003.0,15600.0,0.0,4700.0,0.0,,,,,,,,,,,0.0,0.0,24000.0,0.0,44300.0,54100.0,9800.0,0.0,412303.0,41.0,0.0,3.0,1.0,4.0,11075.0,2.33,0.68,0.68,2.33,65147.058823529405,16286.764705882351,79558.82352941176,14411.764705882351
29990,2009.0,412303004.0,,,4300.0,0.0,,,,,,,,,,,0.0,0.0,14700.0,0.0,19000.0,20900.0,1900.0,0.0,412303.0,41.0,0.0,2.0,2.0,4.0,4750.0,2.33,0.68,0.68,2.33,27941.176470588234,6985.294117647059,30735.294117647056,2794.1176470588234
29991,2009.0,412303005.0,,,5200.0,0.0,,,,,100.0,0.0,200.0,0.0,,,0.0,0.0,820.0,0.0,6320.0,8320.0,2000.0,0.0,412303.0,41.0,0.0,7.0,1.0,8.0,790.0,2.33,0.68,0.68,2.33,9294.117647058823,1161.764705882353,12235.294117647058,2941.176470588235
29992,2009.0,412303006.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,0.0,412303.0,41.0,0.0,1.0,0.0,1.0,0.0,2.33,0.68,0.68,2.33,0.0,0.0,,
29993,2009.0,412303007.0,,,900.0,0.0,,,0.0,2380.0,,,500.0,0.0,,,0.0,0.0,1000.0,0.0,4780.0,5300.0,520.0,0.0,412303.0,41.0,0.0,2.0,1.0,3.0,1593.3333333333333,2.33,0.68,0.68,2.33,7029.411764705882,2343.1372549019607,7794.117647058823,764.7058823529411
29994,2009.0,412303008.0,,,3200.0,0.0,,,0.0,3520.0,-360.0,0.0,500.0,0.0,,,0.0,0.0,,0.0,6860.0,7900.0,1040.0,0.0,412303.0,41.0,0.0,2.0,0.0,2.0,3430.0,2.33,0.68,0.68,2.33,10088.235294117647,5044.117647058823,11617.647058823528,1529.4117647058822
29995,2009.0,412303009.0,,,3900.0,0.0,,,0.0,2370.0,490.0,0.0,480.0,0.0,,,0.0,0.0,,0.0,7240.0,8380.0,1140.0,0.0,412303.0,41.0,0.0,2.0,0.0,2.0,3620.0,2.33,0.68,0.68,2.33,10647.05882352941,5323.529411764705,12323.529411764704,1676.470588235294
29996,2009.0,412303011.0,,,4700.0,0.0,,,0.0,3570.0,180.0,0.0,1500.0,0.0,,,0.0,0.0,800.0,0.0,10750.0,12200.0,1450.0,0.0,412303.0,41.0,0.0,7.0,0.0,7.0,1535.7142857142858,2.33,0.68,0.68,2.33,15808.823529411764,2258.4033613445376,17941.176470588234,2132.3529411764703
29997,2009.0,412303012.0,7200.0,0.0,4800.0,0.0,,,,,,,,,,,0.0,0.0,1800.0,0.0,13800.0,19600.0,5800.0,0.0,412303.0,41.0,0.0,5.0,0.0,5.0,2760.0,2.33,0.68,0.68,2.33,20294.11764705882,4058.8235294117644,28823.529411764703,8529.411764705881
29998,2009.0,412303013.0,,,9500.0,0.0,,,0.0,950.0,-700.0,0.0,,,,,0.0,0.0,,0.0,9750.0,12960.0,3210.0,0.0,412303.0,41.0,0.0,4.0,1.0,5.0,1950.0,2.33,0.68,0.68,2.33,14338.235294117647,2867.6470588235293,19058.823529411762,4720.588235294117
29999,2009.0,412303014.0,11400.0,0.0,1700.0,0.0,,,0.0,3550.0,,,700.0,0.0,,,0.0,0.0,,0.0,17350.0,18300.0,950.0,0.0,412303.0,41.0,0.0,2.0,0.0,2.0,8675.0,2.33,0.68,0.68,2.33,25514.70588235294,12757.35294117647,26911.76470588235,1397.0588235294117
30000,2009.0,412303016.0,84000.0,0.0,6000.0,0.0,,,0.0,1150.0,,,,,,,0.0,0.0,90000.0,0.0,181150.0,242700.0,61550.0,0.0,412303.0,41.0,0.0,3.0,1.0,4.0,45287.5,2.33,0.68,0.68,2.33,266397.0588235294,66599.26470588235,356911.76470588235,90514.70588235294
30001,2009.0,412303017.0,20400.0,0.0,11290.0,0.0,,,,,,,,,,,0.0,0.0,32000.0,0.0,63690.0,67500.0,3810.0,0.0,412303.0,41.0,0.0,3.0,0.0,3.0,21230.0,2.33,0.68,0.68,2.33,93661.76470588235,31220.588235294115,99264.70588235294,5602.941176470587
30002,2009.0,412303018.0,30000.0,0.0,7500.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,37500.0,39000.0,1500.0,0.0,412303.0,41.0,0.0,3.0,2.0,5.0,7500.0,2.33,0.68,0.68,2.33,55147.058823529405,11029.411764705881,57352.94117647059,2205.882352941176
30003,2009.0,412303019.0,,,7500.0,0.0,,,0.0,2300.0,-100.0,0.0,300.0,0.0,,,18000.0,0.0,,0.0,28000.0,31200.0,3200.0,0.0,412303.0,41.0,0.0,3.0,0.0,3.0,9333.333333333334,2.33,0.68,0.68,2.33,41176.470588235294,13725.490196078432,45882.35294117647,4705.882352941177
30004,2009.0,412303020.0,,,5500.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,5500.0,7000.0,1500.0,0.0,412303.0,41.0,0.0,3.0,2.0,5.0,1100.0,2.33,0.68,0.68,2.33,8088.235294117647,1617.6470588235293,10294.117647058823,2205.882352941176
30005,2009.0,412303061.0,,,2350.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,2350.0,3000.0,650.0,0.0,412303.0,41.0,0.0,4.0,0.0,4.0,587.5,2.33,0.68,0.68,2.33,3455.882352941176,863.970588235294,4411.764705882352,955.8823529411764
30006,2009.0,412303081.0,,,9300.0,0.0,,,0.0,3570.0,,,,,,,0.0,0.0,,0.0,12870.0,14100.0,1230.0,0.0,412303.0,41.0,0.0,4.0,0.0,4.0,3217.5,2.33,0.68,0.68,2.33,18926.470588235294,4731.617647058823,20735.294117647056,1808.8235294117646
30007,2009.0,412303082.0,,,5329.0,1.0,,,,,,,50.0,0.0,,,0.0,0.0,510.0,0.0,5889.0,6309.0,420.0,1.0,412303.0,41.0,0.0,1.0,0.0,1.0,5889.0,2.33,0.68,0.68,2.33,8660.294117647058,8660.294117647058,9277.941176470587,617.6470588235294
30008,2009.0,412303121.0,,,10000.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,10000.0,13000.0,3000.0,0.0,412303.0,41.0,0.0,3.0,1.0,4.0,2500.0,2.33,0.68,0.68,2.33,14705.882352941175,3676.4705882352937,19117.647058823528,4411.764705882352
30009,2009.0,412303122.0,12000.0,0.0,1500.0,0.0,,,,,,,200.0,0.0,,,0.0,0.0,200.0,0.0,13900.0,14700.0,800.0,0.0,412303.0,41.0,0.0,3.0,1.0,4.0,3475.0,2.33,0.68,0.68,2.33,20441.176470588234,5110.294117647059,21617.647058823528,1176.4705882352941
30010,2009.0,412304001.0,,,10000.0,0.0,,,,,-640.0,0.0,,,,,0.0,0.0,16200.0,0.0,25560.0,27200.0,1640.0,0.0,412304.0,41.0,0.0,4.0,1.0,5.0,5112.0,2.33,0.68,0.68,2.33,37588.23529411764,7517.647058823529,40000.0,2411.7647058823527
30011,2009.0,412304003.0,,,5100.0,0.0,,,0.0,1180.0,,,,,,,12000.0,0.0,,0.0,18280.0,19200.0,920.0,0.0,412304.0,41.0,0.0,3.0,0.0,3.0,6093.333333333333,2.33,0.68,0.68,2.33,26882.35294117647,8960.78431372549,28235.294117647056,1352.941176470588
30012,2009.0,412304004.0,,,6900.0,0.0,,,,,,,,,,,0.0,0.0,21260.0,0.0,28160.0,30960.0,2800.0,0.0,412304.0,41.0,0.0,6.0,1.0,7.0,4022.8571428571427,2.33,0.68,0.68,2.33,41411.76470588235,5915.966386554621,45529.41176470588,4117.647058823529
30013,2009.0,412304005.0,,,6200.0,0.0,,,,,,0.0,,,,,0.0,0.0,210.0,0.0,6410.0,7410.0,1000.0,0.0,412304.0,41.0,0.0,2.0,1.0,3.0,2136.6666666666665,2.33,0.68,0.68,2.33,9426.470588235294,3142.1568627450974,10897.05882352941,1470.5882352941176
30014,2009.0,412304006.0,,,3800.0,0.0,,,,,,,,,,,0.0,0.0,5000.0,0.0,8800.0,10000.0,1200.0,0.0,412304.0,41.0,0.0,3.0,0.0,3.0,2933.3333333333335,2.33,0.68,0.68,2.33,12941.176470588234,4313.725490196079,14705.882352941175,1764.705882352941
30015,2009.0,412304007.0,,,6000.0,0.0,,,0.0,2380.0,,,,,,,0.0,0.0,,0.0,8380.0,9900.0,1520.0,0.0,412304.0,41.0,0.0,4.0,0.0,4.0,2095.0,2.33,0.68,0.68,2.33,12323.529411764704,3080.882352941176,14558.823529411764,2235.2941176470586
30016,2009.0,412304008.0,6000.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,24000.0,0.0,30000.0,30000.0,0.0,0.0,412304.0,41.0,0.0,6.0,0.0,6.0,5000.0,2.33,0.68,0.68,2.33,44117.647058823524,7352.941176470587,44117.647058823524,0.0
30017,2009.0,412304010.0,,,13900.0,0.0,,,,,-160.0,0.0,,,,,0.0,0.0,8000.0,0.0,21740.0,28500.0,6760.0,0.0,412304.0,41.0,0.0,3.0,3.0,6.0,3623.3333333333335,2.33,0.68,0.68,2.33,31970.588235294115,5328.431372549019,41911.76470588235,9941.176470588234
30018,2009.0,412304011.0,,,9600.0,0.0,,,0.0,2380.0,,,,,,,0.0,0.0,2500.0,0.0,14480.0,16900.0,2420.0,0.0,412304.0,41.0,0.0,3.0,0.0,3.0,4826.666666666667,2.33,0.68,0.68,2.33,21294.11764705882,7098.0392156862745,24852.941176470587,3558.8235294117644
30019,2009.0,412304012.0,,,6700.0,0.0,,,0.0,2380.0,,,,,,,0.0,0.0,,0.0,9080.0,10600.0,1520.0,0.0,412304.0,41.0,0.0,2.0,1.0,3.0,3026.6666666666665,2.33,0.68,0.68,2.33,13352.941176470587,4450.980392156862,15588.235294117647,2235.2941176470586
30020,2009.0,412304013.0,,,2400.0,0.0,,,,,5500.0,0.0,1000.0,0.0,,,0.0,0.0,1300.0,0.0,10200.0,16800.0,6600.0,0.0,412304.0,41.0,0.0,2.0,1.0,3.0,3400.0,2.33,0.68,0.68,2.33,14999.999999999998,5000.0,24705.882352941175,9705.882352941177
30021,2009.0,412304015.0,,,9200.0,0.0,,,0.0,3580.0,,,200.0,0.0,,,0.0,0.0,200.0,0.0,13180.0,15200.0,2020.0,0.0,412304.0,41.0,0.0,4.0,2.0,6.0,2196.6666666666665,2.33,0.68,0.68,2.33,19382.35294117647,3230.3921568627447,22352.941176470587,2970.5882352941176
30022,2009.0,412304017.0,7214.927817280759,1.0,,,,,,,,,600.0,0.0,,,0.0,0.0,7200.0,0.0,15014.927817280759,17400.0,2385.072182719241,1.0,412304.0,41.0,0.0,4.0,2.0,6.0,2502.487969546793,2.33,0.68,0.68,2.33,22080.77620188347,3680.1293669805777,25588.235294117647,3507.4590922341777
30023,2009.0,412304019.0,,,,,,,,,,0.0,500.0,0.0,,,0.0,0.0,,0.0,500.0,500.0,0.0,0.0,412304.0,41.0,0.0,3.0,3.0,6.0,83.33333333333333,2.33,0.68,0.68,2.33,735.2941176470588,122.54901960784312,735.2941176470588,0.0
30024,2009.0,412304020.0,4800.0,0.0,2427.0,1.0,,,,,,,,,,,0.0,0.0,39800.0,0.0,47027.0,52227.0,5200.0,1.0,412304.0,41.0,0.0,6.0,0.0,6.0,7837.833333333333,2.33,0.68,0.68,2.33,69157.35294117646,11526.225490196077,76804.41176470587,7647.058823529411
30025,2009.0,412304061.0,,,2600.0,0.0,,,,,,,,,,,0.0,0.0,2000.0,0.0,4600.0,5800.0,1200.0,0.0,412304.0,41.0,0.0,2.0,1.0,3.0,1533.3333333333333,2.33,0.68,0.68,2.33,6764.7058823529405,2254.9019607843134,8529.411764705881,1764.705882352941
30026,2009.0,412304081.0,,,25787.0,1.0,,,,,,,,,,,0.0,0.0,,0.0,25787.0,25987.0,200.0,1.0,412304.0,41.0,0.0,1.0,0.0,1.0,25787.0,2.33,0.68,0.68,2.33,37922.05882352941,37922.05882352941,38216.17647058823,294.11764705882354
30027,2009.0,412304082.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,412304.0,41.0,0.0,1.0,0.0,1.0,0.0,2.33,0.68,0.68,2.33,0.0,0.0,0.0,0.0
30028,2009.0,412304121.0,,,9200.0,0.0,,,0.0,2385.0,,,,,,,0.0,0.0,,0.0,11585.0,13300.0,1715.0,0.0,412304.0,41.0,0.0,1.0,3.0,4.0,2896.25,2.33,0.68,0.68,2.33,17036.764705882353,4259.191176470588,19558.823529411762,2522.0588235294117
30029,2009.0,412304122.0,,,2000.0,0.0,,,,,,,,,,,0.0,0.0,16000.0,0.0,18000.0,18600.0,600.0,0.0,412304.0,41.0,0.0,3.0,0.0,3.0,6000.0,2.33,0.68,0.68,2.33,26470.588235294115,8823.529411764704,27352.941176470587,882.3529411764705
30030,2009.0,412304123.0,,,10300.0,0.0,,,,,280.0,0.0,,,,,0.0,0.0,,0.0,10580.0,11900.0,1320.0,0.0,412304.0,41.0,0.0,5.0,0.0,5.0,2116.0,2.33,0.68,0.68,2.33,15558.823529411764,3111.7647058823527,17500.0,1941.1764705882351
30031,2009.0,412304124.0,,,1100.0,0.0,,,,,,,1000.0,0.0,,,0.0,0.0,100.0,0.0,2200.0,2800.0,600.0,0.0,412304.0,41.0,0.0,4.0,0.0,4.0,550.0,2.33,0.68,0.68,2.33,3235.2941176470586,808.8235294117646,4117.647058823529,882.3529411764705
30032,2009.0,412401001.0,,,,,,,,,-100.0,0.0,,,,,,,,,-100.0,0.0,100.0,0.0,412401.0,41.0,1.0,3.0,1.0,4.0,-25.0,2.68,0.79,0.79,2.68,-126.58227848101265,-31.645569620253163,0.0,126.58227848101265
30033,2009.0,412401002.0,105600.0,0.0,,,,,,,,,200.0,0.0,,,0.0,0.0,6000.0,0.0,111800.0,126200.0,14400.0,0.0,412401.0,41.0,1.0,5.0,0.0,5.0,22360.0,2.68,0.79,0.79,2.68,141518.98734177215,28303.79746835443,159746.83544303797,18227.848101265823
30034,2009.0,412401003.0,21600.0,0.0,,,,,,,,,,,,,20400.0,0.0,45600.0,0.0,87600.0,90000.0,2400.0,0.0,412401.0,41.0,1.0,4.0,1.0,5.0,17520.0,2.68,0.79,0.79,2.68,110886.07594936708,22177.215189873416,113924.05063291139,3037.974683544304
30035,2009.0,412401004.0,6000.0,0.0,,,,,,,,,,,,,0.0,0.0,15600.0,0.0,21600.0,21600.0,0.0,0.0,412401.0,41.0,1.0,2.0,3.0,5.0,4320.0,2.68,0.79,0.79,2.68,27341.772151898735,5468.354430379746,27341.772151898735,0.0
30036,2009.0,412401005.0,,,,,,,,,,,1400.0,0.0,,,0.0,0.0,,0.0,1400.0,1400.0,0.0,0.0,412401.0,41.0,1.0,4.0,1.0,5.0,280.0,2.68,0.79,0.79,2.68,1772.1518987341772,354.4303797468354,1772.1518987341772,0.0
30037,2009.0,412401006.0,,,,,,,,,,,,,,,0.0,0.0,42600.0,0.0,42600.0,42600.0,0.0,0.0,412401.0,41.0,1.0,4.0,0.0,4.0,10650.0,2.68,0.79,0.79,2.68,53924.05063291139,13481.012658227848,53924.05063291139,0.0
30038,2009.0,412401008.0,,,,,,,,,,,250.0,0.0,,,,0.0,,,250.0,250.0,0.0,0.0,412401.0,41.0,1.0,1.0,4.0,5.0,50.0,2.68,0.79,0.79,2.68,316.4556962025316,63.291139240506325,316.4556962025316,0.0
30039,2009.0,412401009.0,,,,,,,,,,,600.0,0.0,,,0.0,0.0,,0.0,600.0,600.0,0.0,0.0,412401.0,41.0,1.0,3.0,2.0,5.0,120.0,2.68,0.79,0.79,2.68,759.493670886076,151.89873417721518,759.493670886076,0.0
30040,2009.0,412401010.0,,,,,,,,,,,700.0,0.0,,,0.0,0.0,19000.0,0.0,19700.0,19700.0,0.0,0.0,412401.0,41.0,1.0,6.0,0.0,6.0,3283.3333333333335,2.68,0.79,0.79,2.68,24936.708860759492,4156.118143459916,24936.708860759492,0.0
30041,2009.0,412401011.0,,,,,,,,,,,2000.0,0.0,,,0.0,0.0,5250.0,0.0,7250.0,7250.0,0.0,0.0,412401.0,41.0,1.0,2.0,0.0,2.0,3625.0,2.68,0.79,0.79,2.68,9177.215189873417,4588.607594936709,9177.215189873417,0.0
30042,2009.0,412401012.0,,,,,,,,,3000.0,0.0,2460.0,0.0,,,0.0,0.0,6600.0,0.0,12060.0,14060.0,2000.0,0.0,412401.0,41.0,1.0,6.0,0.0,6.0,2010.0,2.68,0.79,0.79,2.68,15265.822784810125,2544.3037974683543,17797.46835443038,2531.645569620253
30043,2009.0,412401013.0,,,,,,,,,,,4400.0,0.0,,,0.0,0.0,17800.0,0.0,22200.0,22200.0,0.0,0.0,412401.0,41.0,1.0,5.0,0.0,5.0,4440.0,2.68,0.79,0.79,2.68,28101.265822784808,5620.253164556962,28101.265822784808,0.0
30044,2009.0,412401014.0,,,,,,,,,,,1100.0,0.0,,,0.0,0.0,61800.0,0.0,62900.0,62900.0,0.0,0.0,412401.0,41.0,1.0,3.0,0.0,3.0,20966.666666666668,2.68,0.79,0.79,2.68,79620.25316455695,26540.084388185653,79620.25316455695,0.0
30045,2009.0,412401015.0,,,,,,,,,-200.0,0.0,,,,,0.0,0.0,6000.0,0.0,5800.0,6000.0,200.0,0.0,412401.0,41.0,1.0,6.0,0.0,6.0,966.6666666666666,2.68,0.79,0.79,2.68,7341.772151898734,1223.6286919831223,7594.936708860759,253.1645569620253
30046,2009.0,412401017.0,,,,,,,,,,,1500.0,0.0,,,,0.0,,,1500.0,1500.0,0.0,0.0,412401.0,41.0,1.0,4.0,0.0,4.0,375.0,2.68,0.79,0.79,2.68,1898.7341772151897,474.6835443037974,1898.7341772151897,0.0
30047,2009.0,412401019.0,,,,,,,,,,,900.0,0.0,,,,0.0,,,900.0,900.0,0.0,0.0,412401.0,41.0,1.0,2.0,0.0,2.0,450.0,2.68,0.79,0.79,2.68,1139.240506329114,569.620253164557,1139.240506329114,0.0
30048,2009.0,412401031.0,,,,,,,,,,,100.0,0.0,,,0.0,0.0,16800.0,0.0,16900.0,16900.0,0.0,0.0,412401.0,41.0,1.0,3.0,0.0,3.0,5633.333333333333,2.68,0.79,0.79,2.68,21392.40506329114,7130.801687763712,21392.40506329114,0.0
30049,2009.0,412401032.0,60000.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,60000.0,120000.0,60000.0,0.0,412401.0,41.0,1.0,5.0,0.0,5.0,12000.0,2.68,0.79,0.79,2.68,75949.36708860759,15189.873417721517,151898.73417721517,75949.36708860759
30050,2009.0,412401061.0,,,,,,,,,,,1000.0,0.0,,,0.0,0.0,,0.0,1000.0,1000.0,0.0,0.0,412401.0,41.0,1.0,4.0,0.0,4.0,250.0,2.68,0.79,0.79,2.68,1265.8227848101264,316.4556962025316,1265.8227848101264,0.0
30051,2009.0,412401062.0,,,,,,,,,,,,,,,14400.0,0.0,19000.0,0.0,33400.0,33400.0,0.0,0.0,412401.0,41.0,1.0,5.0,0.0,5.0,6680.0,2.68,0.79,0.79,2.68,42278.48101265822,8455.696202531644,42278.48101265822,0.0
30052,2009.0,412401121.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,412401.0,41.0,1.0,2.0,1.0,3.0,0.0,2.68,0.79,0.79,2.68,0.0,0.0,0.0,0.0
30053,2009.0,412402001.0,,,4000.0,0.0,,,,,,,500.0,0.0,,,0.0,0.0,,0.0,4500.0,5500.0,1000.0,0.0,412402.0,41.0,0.0,3.0,0.0,3.0,1500.0,2.33,0.68,0.68,2.33,6617.647058823529,2205.882352941176,8088.235294117647,1470.5882352941176
30054,2009.0,412402003.0,,,3000.0,0.0,,,0.0,1150.0,,,,,,,0.0,0.0,12400.0,0.0,16550.0,17600.0,1050.0,0.0,412402.0,41.0,0.0,4.0,1.0,5.0,3310.0,2.33,0.68,0.68,2.33,24338.235294117647,4867.647058823529,25882.35294117647,1544.1176470588234
30055,2009.0,412402004.0,,,4576.0,1.0,,,,,,,600.0,0.0,,,0.0,0.0,,0.0,5176.0,6776.0,1600.0,1.0,412402.0,41.0,0.0,2.0,0.0,2.0,2588.0,2.33,0.68,0.68,2.33,7611.764705882352,3805.882352941176,9964.70588235294,2352.9411764705883
30056,2009.0,412402005.0,,,,,,,,,,,400.0,0.0,,,,0.0,,,400.0,400.0,0.0,0.0,412402.0,41.0,0.0,1.0,0.0,1.0,400.0,2.33,0.68,0.68,2.33,588.2352941176471,588.2352941176471,588.2352941176471,0.0
30057,2009.0,412402006.0,,,800.0,0.0,,,,,,,,,,,0.0,0.0,22300.0,0.0,23100.0,23100.0,0.0,0.0,412402.0,41.0,0.0,5.0,0.0,5.0,4620.0,2.33,0.68,0.68,2.33,33970.58823529411,6794.117647058823,33970.58823529411,0.0
