,hhid,idind,wave,indbusimp,indbus,indfarmimp,indfarm,indfishimp,indfish,indgardimp,indgard,indlvstimp,indlvst,indret,indretimp,indwage,indwageimp,indinc,indincimp,commid,t1,urban,cpi1988,cpi2015,index_new,index_old,indinc_cpi
63266,372302019.0,372302019001.0,2009.0,,,,,,,,,,,5600.0,0.0,,,5600.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,7567.5675675675675
63267,372302019.0,372302019002.0,2009.0,,,,,,,,,,,3600.0,0.0,9200.0,0.0,12800.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,17297.297297297297
63268,372302020.0,372302020121.0,2009.0,,,,,,,,,,,,,7200.0,0.0,7200.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,9729.72972972973
63269,372302042.0,372302042001.0,2009.0,,,,,,,,,,,16800.0,0.0,,,16800.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,22702.702702702703
63270,372302042.0,372302042004.0,2009.0,,,,,,,,,,,,,13100.0,1.0,13100.0,1.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,17702.702702702703
63271,372302043.0,372302043001.0,2009.0,,,,,,,,,,,,,19000.0,0.0,19000.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,25675.675675675677
63272,372302043.0,372302043121.0,2009.0,,,,,,,,,,,,,13200.0,0.0,13200.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,17837.837837837837
63273,372302102.0,372302102001.0,2009.0,,,,,,,,,,,,,22200.0,0.0,22200.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,30000.0
63274,372302102.0,372302102002.0,2009.0,,,,,,,,,,,,,12000.0,0.0,12000.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,16216.216216216217
63275,372302103.0,372302103001.0,2009.0,,,,,,,,,,,,,30000.0,0.0,30000.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,40540.54054054054
63276,372302103.0,372302103002.0,2009.0,,,,,,,,,,,,,14400.0,0.0,14400.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,19459.45945945946
63277,372302103.0,372302103003.0,2009.0,,,,,,,,,,,,,12000.0,0.0,12000.0,0.0,372302.0,37.0,0.0,2.54,0.74,0.74,2.54,16216.216216216217
63278,372303001.0,372303001001.0,2009.0,0.0,545.4545454545455,,,,,,,,,1200.0,0.0,,,1745.4545454545455,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,2358.722358722359
63279,372303001.0,372303001002.0,2009.0,0.0,5454.545454545454,0.0,1300.0,,,0.0,3550.0,,,,,,,10304.545454545454,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,13925.061425061425
63280,372303002.0,372303002002.0,2009.0,,,0.0,1020.0,,,,,,,,,500.0,0.0,1520.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,2054.054054054054
63281,372303004.0,372303004001.0,2009.0,0.0,4079.9999999999995,0.0,1869.2307692286606,,,,,,,,,,,5949.23076922866,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,8039.50103949819
63282,372303004.0,372303004002.0,2009.0,0.0,16319.999999999998,,,,,,,,,,,,,16319.999999999998,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,22054.054054054053
63283,372303004.0,372303004041.0,2009.0,,,0.0,830.7692307713394,,,,,,,,,10800.0,1.0,11630.769230771339,1.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,15717.255717258566
63284,372303005.0,372303005001.0,2009.0,,,0.0,650.0,,,,,,,,,18000.0,0.0,18650.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,25202.702702702703
63285,372303005.0,372303005002.0,2009.0,,,0.0,650.0,,,,,,,,,,,650.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,878.3783783783784
63286,372303006.0,372303006001.0,2009.0,0.0,9000.0,0.0,1033.3333333333333,,,,,,,,,,,10033.333333333334,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,13558.55855855856
63287,372303006.0,372303006041.0,2009.0,0.0,9000.0,0.0,516.6666666666666,,,,,,,,,,,9516.666666666666,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,12860.36036036036
63288,372303008.0,372303008001.0,2009.0,0.0,6400.0,,,,,,,,,,,,,6400.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,8648.648648648648
63289,372303008.0,372303008004.0,2009.0,0.0,8000.0,,,,,,,,,,,,,8000.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,10810.810810810812
63290,372303008.0,372303008101.0,2009.0,,,,,,,,,,,,,36000.0,0.0,36000.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,48648.64864864865
63291,372303010.0,372303010001.0,2009.0,,,0.0,400.0,,,,,,,,,1000.0,0.0,1400.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,1891.8918918918919
63292,372303010.0,372303010002.0,2009.0,,,0.0,400.0,,,,,,,,,,,400.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,540.5405405405405
63293,372303011.0,372303011001.0,2009.0,,,0.0,-350.0,,,,,,,,,,,-350.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,-472.97297297297297
63294,372303012.0,372303012001.0,2009.0,,,0.0,1200.0,,,,,,,,,17600.0,0.0,18800.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,25405.405405405407
63295,372303013.0,372303013001.0,2009.0,,,0.0,1500.0,,,,,,,,,21600.0,0.0,23100.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,31216.216216216217
63296,372303013.0,372303013002.0,2009.0,,,0.0,1500.0,,,,,,,,,15600.0,0.0,17100.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,23108.10810810811
63297,372303017.0,372303017001.0,2009.0,0.0,9600.0,0.0,231.23076923076925,,,,,,,,,7200.0,0.0,17031.23076923077,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,23015.176715176716
63298,372303017.0,372303017002.0,2009.0,,,0.0,1438.769230769231,,,,,,,,,,,1438.769230769231,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,1944.2827442827445
63299,372303019.0,372303019001.0,2009.0,,,0.0,2785.4545454545455,,,,,,,,,18000.0,0.0,20785.454545454544,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,28088.452088452086
63300,372303019.0,372303019002.0,2009.0,,,0.0,1044.5454545454545,,,,,,,,,9000.0,0.0,10044.545454545454,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,13573.710073710074
63301,372303020.0,372303020001.0,2009.0,,,,,,,0.0,9206.0,,,,,,,9206.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,12440.54054054054
63302,372303041.0,372303041001.0,2009.0,0.0,24000.0,,,,,,,,,,,,,24000.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,32432.432432432433
63303,372303042.0,372303042001.0,2009.0,,,,,,,,,,,,,24000.0,0.0,24000.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,32432.432432432433
63304,372303082.0,372303082001.0,2009.0,,,0.0,550.0,,,,,,,,,18000.0,0.0,18550.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,25067.567567567567
63305,372303082.0,372303082002.0,2009.0,,,0.0,550.0,,,,,,,,,15600.0,0.0,16150.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,21824.324324324323
63306,372303101.0,372303101001.0,2009.0,,,,,,,,,,,,,18000.0,0.0,18000.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,24324.324324324323
63307,372303101.0,372303101002.0,2009.0,,,,,,,,,,,,,18000.0,0.0,18000.0,0.0,372303.0,37.0,0.0,2.54,0.74,0.74,2.54,24324.324324324323
63308,372304002.0,372304002002.0,2009.0,,,0.0,1714.2857142848165,,,,,,,,,3400.0,0.0,5114.285714284817,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,6911.196911195699
63309,372304002.0,372304002004.0,2009.0,,,0.0,285.71428571518356,,,,,,,,,14400.0,0.0,14685.714285715183,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,19845.55984556106
63310,372304002.0,372304002006.0,2009.0,,,,,,,,,,,13200.0,0.0,3400.0,0.0,16600.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,22432.432432432433
63311,372304002.0,372304002101.0,2009.0,,,,,,,,,,,,,9600.0,0.0,9600.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,12972.972972972973
63312,372304003.0,372304003001.0,2009.0,,,0.0,6100.0,,,,,0.0,45000.0,,,1000.0,0.0,52100.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,70405.4054054054
63313,372304004.0,372304004002.0,2009.0,,,0.0,3100.0,,,,,,,10200.0,0.0,800.0,0.0,14100.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,19054.054054054053
63314,372304005.0,372304005001.0,2009.0,,,0.0,900.0,,,,,,,,,20000.0,0.0,20900.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,28243.243243243243
63315,372304005.0,372304005002.0,2009.0,,,0.0,1800.0,,,,,,,,,,,1800.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,2432.4324324324325
63316,372304010.0,372304010002.0,2009.0,,,,,,,,,,,,,6000.0,1.0,6000.0,1.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,8108.108108108108
63317,372304011.0,372304011003.0,2009.0,,,0.0,850.0,,,,,,,,,,,850.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,1148.6486486486488
63318,372304011.0,372304011004.0,2009.0,,,0.0,850.0,,,,,,,,,,,850.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,1148.6486486486488
63319,372304011.0,372304011006.0,2009.0,,,,,,,,,,,,,18400.0,0.0,18400.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,24864.864864864867
63320,372304011.0,372304011101.0,2009.0,,,,,,,,,,,,,14400.0,0.0,14400.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,19459.45945945946
63321,372304012.0,372304012001.0,2009.0,0.0,14727.272727272728,,,,,,,,,,,34800.0,0.0,49527.27272727273,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,66928.74692874693
63322,372304012.0,372304012002.0,2009.0,0.0,147272.72727272726,,,,,,,,,,,,,147272.72727272726,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,199017.19901719902
63323,372304013.0,372304013005.0,2009.0,,,0.0,1350.0,,,,,,,,,9600.0,0.0,10950.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,14797.297297297297
63324,372304013.0,372304013121.0,2009.0,,,0.0,1350.0,,,,,,,,,6400.0,0.0,7750.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,10472.972972972973
63325,372304014.0,372304014001.0,2009.0,0.0,2802.0,0.0,3937.5,,,,,,,,,9600.0,1.0,16339.5,1.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,22080.405405405407
63326,372304014.0,372304014002.0,2009.0,,,0.0,1012.5000000000001,,,,,,,,,,,1012.5000000000001,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,1368.2432432432433
63327,372304016.0,372304016101.0,2009.0,,,,,,,,,,,,,30000.0,0.0,30000.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,40540.54054054054
63328,372304016.0,372304016103.0,2009.0,,,,,,,,,,,,,14400.0,0.0,14400.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,19459.45945945946
63329,372304018.0,372304018022.0,2009.0,,,0.0,3241.0,,,,,,,,,,,3241.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,4379.72972972973
63330,372304019.0,372304019001.0,2009.0,,,0.0,2773.3333333333335,,,0.0,0.0,,,,,,,2773.3333333333335,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,3747.747747747748
63331,372304019.0,372304019002.0,2009.0,,,0.0,1560.0,,,0.0,9480.0,,,,,,,11040.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,14918.918918918918
63332,372304019.0,372304019003.0,2009.0,,,0.0,693.3333333333334,,,0.0,0.0,,,,,13200.0,0.0,13893.333333333334,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,18774.774774774774
63333,372304019.0,372304019021.0,2009.0,,,,,,,,,,,,,12000.0,0.0,12000.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,16216.216216216217
63334,372304019.0,372304019101.0,2009.0,,,0.0,173.33333333333334,,,0.0,0.0,,,,,9600.0,0.0,9773.333333333334,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,13207.207207207208
63335,372304031.0,372304031001.0,2009.0,,,0.0,1140.0,,,0.0,8266.666666666666,,,,,14400.0,0.0,23806.666666666664,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,32171.17117117117
63336,372304031.0,372304031002.0,2009.0,,,0.0,1710.0,,,0.0,4133.333333333333,,,,,,,5843.333333333333,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,7896.396396396396
63337,372304041.0,372304041001.0,2009.0,,,0.0,2800.0,,,0.0,4680.000000010295,,,,,4000.0,0.0,11480.000000010295,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,15513.513513527427
63338,372304041.0,372304041002.0,2009.0,,,0.0,700.0,,,0.0,7019.999999989705,,,,,,,7719.999999989705,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,10432.432432418522
63339,372304043.0,372304043002.0,2009.0,,,,,,,,,,,,,12500.0,0.0,12500.0,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,16891.891891891893
63340,372304081.0,372304081001.0,2009.0,,,0.0,3857.142857140837,,,0.0,1322.2222222222222,,,,,14400.0,0.0,19579.36507936306,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,26458.60145859873
63341,372304081.0,372304081002.0,2009.0,,,0.0,642.857142859163,,,0.0,10577.777777777777,,,,,,,11220.63492063694,0.0,372304.0,37.0,0.0,2.54,0.74,0.74,2.54,15163.020163022891
63342,372402001.0,372402001001.0,2009.0,,,,,,,,,,,48000.0,0.0,,,48000.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,64864.86486486487
63343,372402003.0,372402003001.0,2009.0,,,,,,,,,,,,,3000.0,0.0,3000.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,4054.054054054054
63344,372402010.0,372402010002.0,2009.0,,,0.0,815.5555555555555,,,0.0,2390.0,,,15600.0,0.0,,,18805.555555555555,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,25412.91291291291
63345,372402010.0,372402010003.0,2009.0,,,1.0,2854.4444444444443,,,0.0,0.0,,,,,,,2854.4444444444443,1.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,3857.357357357357
63346,372402011.0,372402011001.0,2009.0,,,,,,,,,,,,,1000.0,0.0,1000.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,1351.3513513513515
63347,372402014.0,372402014001.0,2009.0,,,,,,,0.0,6420.0,,,,,,,6420.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,8675.675675675675
63348,372402014.0,372402014002.0,2009.0,,,,,,,,,,,,,10800.0,0.0,10800.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,14594.594594594595
63349,372402016.0,372402016001.0,2009.0,,,0.0,800.0,,,0.0,5800.0,,,15600.0,0.0,,,22200.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,30000.0
63350,372402016.0,372402016002.0,2009.0,,,,,,,,,0.0,31.0,,,,,31.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,41.891891891891895
63351,372402020.0,372402020001.0,2009.0,,,0.0,4150.0,,,,,,,,,15960.0,0.0,20110.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,27175.675675675677
63352,372402020.0,372402020002.0,2009.0,,,,,,,,,,,,,10800.0,0.0,10800.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,14594.594594594595
63353,372402041.0,372402041001.0,2009.0,,,,,,,,,,,,,24000.0,0.0,24000.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,32432.432432432433
63354,372402041.0,372402041002.0,2009.0,,,0.0,700.0,,,0.0,1180.0,0.0,450.0,,,,,2330.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,3148.6486486486488
63355,372402042.0,372402042001.0,2009.0,0.0,9340.0,0.0,2890.0,,,,,,,,,,,12230.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,16527.027027027027
63356,372402044.0,372402044001.0,2009.0,,,0.0,2700.0,,,0.0,5200.0,,,,,,,7900.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,10675.675675675675
63357,372402044.0,372402044002.0,2009.0,0.0,2880.0,,,,,,,,,,,,,2880.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,3891.891891891892
63358,372402045.0,372402045001.0,2009.0,,,0.0,1900.0,,,0.0,43000.0,,,,,,,44900.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,60675.67567567567
63359,372402122.0,372402122001.0,2009.0,,,0.0,1058.823529409938,,,0.0,6950.0,,,,,9220.0,0.0,17228.823529409936,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,23282.193958662076
63360,372402122.0,372402122002.0,2009.0,,,0.0,941.1764705900621,,,0.0,0.0,,,,,6100.0,0.0,7041.176470590062,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,9515.10333863522
63361,372402123.0,372402123001.0,2009.0,,,,,,,,,1.0,-62.099999999977236,,,12000.0,0.0,11937.900000000023,1.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,16132.29729729733
63362,372402123.0,372402123002.0,2009.0,,,,,,,,,0.0,-6.900000000022766,,,7200.0,0.0,7193.099999999978,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,9720.405405405376
63363,372402125.0,372402125001.0,2009.0,,,1.0,3156.0,,,,,,,,,14400.0,0.0,17556.0,1.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,23724.324324324323
63364,372402125.0,372402125002.0,2009.0,,,,,,,,,,,,,5400.0,0.0,5400.0,0.0,372402.0,37.0,0.0,2.54,0.74,0.74,2.54,7297.2972972972975
63365,372403001.0,372403001002.0,2009.0,,,0.0,800.0,,,0.0,2400.0,,,,,250.0,0.0,3450.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,4662.1621621621625
63366,372403003.0,372403003001.0,2009.0,,,,,,,,,,,,,250.0,0.0,250.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,337.83783783783787
63367,372403003.0,372403003002.0,2009.0,,,0.0,5500.0,,,,,,,,,250.0,0.0,5750.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,7770.27027027027
63368,372403005.0,372403005001.0,2009.0,,,,,,,,,,,,,30000.0,0.0,30000.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,40540.54054054054
63369,372403006.0,372403006001.0,2009.0,,,0.0,420.0,,,0.0,0.0,,,,,250.0,0.0,670.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,905.4054054054054
63370,372403006.0,372403006002.0,2009.0,,,0.0,280.0,,,0.0,6400.0,,,,,150.0,0.0,6830.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,9229.72972972973
63371,372403007.0,372403007001.0,2009.0,,,0.0,1900.0,,,,,,,,,250.0,0.0,2150.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,2905.4054054054054
63372,372403007.0,372403007002.0,2009.0,,,,,,,,,,,,,250.0,0.0,250.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,337.83783783783787
63373,372403008.0,372403008001.0,2009.0,0.0,11985.731272294886,0.0,1300.0,,,0.0,0.0,,,,,,,13285.731272294886,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,17953.690908506604
63374,372403008.0,372403008002.0,2009.0,0.0,14.268727705112966,0.0,0.0,,,0.0,9500.0,,,,,,,9514.268727705114,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,12857.119902304208
63375,372403009.0,372403009001.0,2009.0,,,,,,,,,,,,,60.0,0.0,60.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,81.08108108108108
63376,372403009.0,372403009002.0,2009.0,,,,,,,0.0,950.0,,,,,60.0,0.0,1010.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,1364.8648648648648
63377,372403010.0,372403010001.0,2009.0,0.0,12240.0,,,,,,,,,,,,,12240.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,16540.54054054054
63378,372403010.0,372403010002.0,2009.0,,,,,,,0.0,2300.0,,,,,,,2300.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,3108.1081081081084
63379,372403011.0,372403011001.0,2009.0,,,0.0,441.1764705882353,,,,,,,,,200.0,0.0,641.1764705882354,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,866.4546899841018
63380,372403011.0,372403011002.0,2009.0,,,0.0,1058.8235294117649,,,,,,,14400.0,0.0,500.0,0.0,15958.823529411766,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,21565.977742448333
63381,372403012.0,372403012001.0,2009.0,,,0.0,1900.0,,,0.0,8000.0,,,,,,,9900.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,13378.378378378378
63382,372403012.0,372403012002.0,2009.0,,,0.0,1900.0,,,0.0,8000.0,0.0,300.0,,,,,10200.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,13783.783783783783
63383,372403014.0,372403014001.0,2009.0,,,0.0,333.3333333333333,,,0.0,8400.0,,,,,165.0,0.0,8898.333333333334,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,12024.774774774776
63384,372403014.0,372403014002.0,2009.0,,,0.0,666.6666666666666,,,0.0,8400.0,0.0,-149.0,,,165.0,0.0,9082.666666666666,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,12273.873873873874
63385,372403016.0,372403016001.0,2009.0,0.0,6000.0,,,,,,,,,,,36000.0,0.0,42000.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,56756.75675675676
63386,372403016.0,372403016002.0,2009.0,0.0,6000.0,,,,,,,,,,,60.0,0.0,6060.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,8189.189189189189
63387,372403017.0,372403017001.0,2009.0,,,0.0,753.8461538461538,,,0.0,2452.7999999926005,0.0,-460.0,,,60.0,0.0,2806.6461538387543,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,3792.7650727550736
63388,372403017.0,372403017002.0,2009.0,,,0.0,646.1538461538462,,,0.0,6307.2000000074,,,,,60.0,0.0,7013.353846161246,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,9477.505197515198
63389,372403019.0,372403019002.0,2009.0,,,,,,,,,,,,,18800.0,0.0,18800.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,25405.405405405407
63390,372403019.0,372403019101.0,2009.0,,,0.0,1000.0,,,0.0,13366.0,,,,,800.0,0.0,15166.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,20494.594594594593
63391,372403020.0,372403020002.0,2009.0,,,,,,,,,,,1950.0,1.0,,,1950.0,1.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,2635.135135135135
63392,372403041.0,372403041001.0,2009.0,,,1.0,7000.0,,,,,,,,,,,7000.0,1.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,9459.45945945946
63393,372403042.0,372403042001.0,2009.0,,,,,,,,,,,,,12090.0,0.0,12090.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,16337.837837837838
63394,372403044.0,372403044001.0,2009.0,,,,,,,0.0,9502.584269655286,,,,,200.0,0.0,9702.584269655286,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,13111.600364399035
63395,372403044.0,372403044002.0,2009.0,,,,,,,0.0,9291.415730344714,,,,,50.0,0.0,9341.415730344714,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,12623.5347707361
63396,372403045.0,372403045001.0,2009.0,,,0.0,1485.0,,,,,,,,,10000.0,0.0,11485.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,15520.27027027027
63397,372403045.0,372403045002.0,2009.0,,,0.0,0.0,,,1.0,10300.0,,,,,,,10300.0,1.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,13918.918918918918
63398,372403121.0,372403121001.0,2009.0,,,,,,,0.0,7366.0,,,,,,,7366.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,9954.054054054053
63399,372403122.0,372403122001.0,2009.0,,,,,,,,,,,,,12000.0,0.0,12000.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,16216.216216216217
63400,372403122.0,372403122002.0,2009.0,,,,,,,,,,,,,9600.0,0.0,9600.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,12972.972972972973
63401,372403122.0,372403122003.0,2009.0,,,,,,,,,,,,,7200.0,0.0,7200.0,0.0,372403.0,37.0,0.0,2.54,0.74,0.74,2.54,9729.72972972973
63402,372404001.0,372404001001.0,2009.0,,,0.0,2953.8461538493907,,,,,,,,,23000.0,0.0,25953.84615384939,0.0,372404.0,37.0,0.0,2.54,0.74,0.74,2.54,35072.76507276945
63403,372404001.0,372404001002.0,2009.0,,,0.0,984.6153846123381,,,,,,,,,8600.0,0.0,9584.615384612338,0.0,372404.0,37.0,0.0,2.54,0.74,0.74,2.54,12952.182952178835
63404,372404001.0,372404001003.0,2009.0,,,0.0,61.53846153827113,,,,,0.0,-126.0,,,,,-64.46153846172888,0.0,372404.0,37.0,0.0,2.54,0.74,0.74,2.54,-87.11018711044443
63405,372404002.0,372404002001.0,2009.0,,,0.0,2861.0,,,0.0,5950.0,,,,,10030.0,0.0,18841.0,0.0,372404.0,37.0,0.0,2.54,0.74,0.74,2.54,25460.81081081081
63406,372404002.0,372404002002.0,2009.0,0.0,24000.0,,,,,,,,,,,,,24000.0,0.0,372404.0,37.0,0.0,2.54,0.74,0.74,2.54,32432.432432432433
63407,372404003.0,372404003001.0,2009.0,,,,,0.0,2040.0,,,,,,,200.0,0.0,2240.0,0.0,372404.0,37.0,0.0,2.54,0.74,0.74,2.54,3027.027027027027
63408,372404003.0,372404003002.0,2009.0,,,1.0,4543.0,,,,,0.0,-60.0,,,,,4483.0,1.0,372404.0,37.0,0.0,2.54,0.74,0.74,2.54,6058.108108108108
63409,372404005.0,372404005001.0,2009.0,,,0.0,4050.0,,,0.0,2100.0,,,,,18000.0,0.0,24150.0,0.0,372404.0,37.0,0.0,2.54,0.74,0.74,2.54,32635.135135135137
63410,372404005.0,372404005002.0,2009.0,,,,,,,,,1.0,-857.0,,,8400.0,0.0,7543.0,1.0,372404.0,37.0,0.0,2.54,0.74,0.74,2.54,10193.243243243243
